# SKAGWAY_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
68,418.00,605.50,696.00,487.00,447.98,585.50,637.50,522.50,633.00,432.00,503.00,496.00,313.50,579.50,581.00,721.00,422.50,367.50,423.50,429.00,560.50,434.00,515.00,300.50,555.50,663.00,914.00,641.50,537.00,702.50,496.00,467.50,514.50
69,428.50,627.00,710.00,501.50,463.98,608.50,654.50,542.50,650.50,443.50,523.50,507.00,324.50,598.00,595.00,743.00,432.00,379.50,438.50,441.00,574.00,446.00,526.00,320.50,580.50,683.50,933.50,657.00,565.50,719.55,524.50,483.50,529.50
70,445.00,645.00,726.00,514.00,475.98,631.00,667.50,552.50,667.50,457.00,543.50,519.50,336.00,617.00,613.00,763.50,444.00,391.00,455.50,454.50,587.00,458.50,538.50,340.50,608.00,703.50,955.50,678.00,587.50,736.95,554.50,499.00,541.00
71,457.00,661.50,741.00,526.50,488.98,650.00,685.00,563.00,682.50,472.00,566.50,532.00,348.00,634.00,632.50,785.50,455.50,402.00,472.50,472.00,602.00,475.50,550.50,352.50,628.00,724.50,982.50,708.50,609.00,754.78,581.50,516.00,556.00
72,470.50,684.50,756.00,536.00,502.98,669.50,700.50,575.50,696.50,487.00,588.00,550.00,360.50,649.50,653.00,806.50,466.50,416.00,485.50,489.50,617.50,490.00,562.00,366.50,655.00,749.50,1012.00,733.00,629.50,772.81,604.50,533.00,571.00
73,483.00,705.50,777.00,548.50,518.48,687.00,716.00,595.00,710.50,508.50,606.50,564.50,377.50,662.00,675.00,826.00,478.50,430.50,500.00,504.50,631.50,503.50,575.50,382.00,678.50,775.50,1042.50,753.00,646.00,794.81,624.50,546.50,586.00
74,494.50,727.50,797.50,556.00,534.98,704.00,733.00,611.50,727.00,532.00,620.50,583.00,391.50,674.00,695.50,847.00,492.50,444.50,509.50,519.50,647.00,518.00,586.50,398.50,699.50,798.50,1072.50,768.00,663.50,820.81,645.00,560.50,599.00
75,506.50,752.00,819.00,565.00,549.98,718.50,751.50,629.00,745.50,553.50,635.00,599.50,405.00,687.00,714.00,867.50,507.00,466.50,525.00,534.00,663.00,533.50,597.50,415.00,727.00,822.50,1097.50,790.00,676.50,840.31,665.00,574.00,616.50
76,521.00,771.50,838.50,576.00,562.98,732.00,764.00,649.00,764.00,571.50,652.00,615.00,425.50,701.00,733.50,889.00,524.00,480.50,536.50,552.00,676.00,548.50,607.00,429.50,751.00,845.00,1120.50,813.00,691.50,861.31,686.00,589.00,633.00
77,542.50,789.00,857.00,598.00,577.98,744.50,779.50,672.50,784.50,586.50,670.50,630.00,451.00,714.00,755.00,908.50,539.50,493.50,550.50,573.00,692.00,568.50,622.00,446.50,775.00,870.50,1140.00,835.00,712.00,881.81,708.50,606.00,646.00
78,560.00,805.50,873.50,616.50,594.98,759.00,797.00,692.50,808.50,603.00,686.00,644.00,476.50,728.50,776.00,933.00,558.00,508.50,563.00,593.50,712.50,585.00,635.00,460.50,795.00,897.50,1162.00,856.00,736.50,903.31,729.50,627.00,664.50
79,575.50,819.50,894.50,632.00,612.48,773.00,813.50,712.50,827.00,618.00,700.00,656.00,504.50,744.00,796.50,952.50,578.00,527.50,582.50,613.00,730.50,604.00,650.00,471.50,812.50,922.00,1187.50,877.00,758.50,925.81,748.00,644.50,689.50
80,591.50,837.50,917.50,648.50,630.48,785.50,837.50,730.50,842.50,632.50,712.00,670.00,533.50,761.00,824.50,974.50,595.50,544.50,602.00,630.50,755.00,623.00,670.00,484.50,829.00,948.50,1211.00,897.50,776.00,951.81,766.00,663.50,711.00
