# Cumulative DD25 averaged for Kuskokwim River at Stony River
# Sites: NENANA_MUN_AP, MCKINLEY_PARK, CHICKEN, MCGRATH_AP
#
d_since_march1,1984,1992,1995,1999,2000,2001,2002,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1980,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1993,1994,1996,1997,1998,2003,2023
56,133.16,188.36,295.27,180.87,143.50,158.00,59.54,244.25,153.75,87.12,268.05,165.04,109.75,166.18,110.71,229.75,35.62,202.12,258.25,364.75,192.12,150.12,353.12,225.62,189.92,112.00,215.50,230.25,124.25,161.25,33.75,56.75,149.00,223.25,179.33,300.00,186.75,303.00,238.50,167.25,200.75,341.67,201.19,48.10
57,140.99,197.52,308.94,184.24,153.25,168.12,72.79,258.38,175.12,92.50,282.42,170.41,129.12,185.81,123.71,243.62,37.25,218.12,276.12,385.00,205.38,160.75,361.25,232.50,202.42,125.88,231.25,240.00,133.25,178.75,34.75,59.25,157.50,241.00,194.08,312.75,200.00,314.25,258.50,181.75,219.75,350.67,223.69,57.34
58,156.16,201.19,319.94,193.62,163.88,177.12,84.67,269.75,197.50,100.12,296.67,179.16,148.75,209.06,135.96,259.88,37.75,234.50,292.50,402.50,219.25,169.75,372.25,240.25,212.92,138.50,247.75,251.50,144.00,192.75,37.00,65.50,168.00,256.25,212.58,325.25,211.00,329.00,274.00,193.50,236.50,358.00,244.35,67.49
59,173.49,204.36,336.27,203.12,176.38,184.00,102.79,286.01,221.50,104.88,308.80,189.29,172.00,232.68,150.46,274.75,39.25,250.25,306.25,419.62,233.25,182.12,387.00,249.12,225.04,152.00,262.75,262.50,152.75,208.75,41.50,73.75,182.50,271.00,229.33,336.75,225.00,346.50,290.50,206.25,253.25,365.67,262.35,78.10
60,191.33,209.69,359.27,213.62,188.62,190.62,123.04,307.76,244.25,110.38,322.30,197.79,196.12,251.56,166.21,289.38,42.12,269.00,319.38,435.00,247.50,195.12,405.88,254.62,234.92,165.50,276.00,277.25,162.25,221.50,48.75,85.25,197.50,285.50,244.58,350.25,240.50,362.75,306.50,218.75,271.75,372.17,278.19,91.34
61,204.83,210.69,382.60,219.12,204.25,197.38,137.42,332.88,266.38,117.75,336.55,204.29,220.00,267.43,180.46,296.12,44.00,288.00,333.12,454.75,263.75,207.75,427.12,263.62,241.67,179.62,292.25,291.25,166.50,232.25,56.25,100.00,214.50,295.75,261.83,364.25,255.00,377.25,320.50,228.75,289.50,384.33,290.85,104.58
62,211.83,210.69,409.44,223.87,219.12,199.88,143.42,353.01,286.38,129.50,354.42,220.79,244.88,282.43,194.08,297.75,47.25,311.88,348.62,472.75,280.38,216.38,446.50,275.62,252.67,195.62,309.25,300.25,168.75,249.25,64.00,113.75,231.25,309.25,282.08,380.00,269.25,395.25,339.50,237.00,307.50,396.67,306.19,119.08
63,213.99,210.69,437.27,230.24,233.12,201.75,148.67,371.01,305.88,142.50,374.55,238.66,268.00,296.93,206.21,302.62,52.62,338.25,364.50,491.88,299.88,225.88,460.75,290.50,269.04,210.25,326.00,312.50,175.25,263.00,74.00,127.25,247.75,323.25,299.08,391.75,286.25,410.25,358.25,247.50,326.00,408.67,318.85,127.42
64,219.33,210.69,457.77,237.12,245.38,204.75,151.92,393.76,325.12,159.28,396.92,256.29,287.88,309.43,219.33,311.38,57.38,361.88,382.25,508.75,317.00,237.62,473.38,308.12,288.92,225.62,340.75,332.25,181.00,272.00,84.00,132.50,262.25,339.75,316.83,404.50,302.75,426.50,373.75,260.75,343.75,420.00,331.38,135.08
65,229.74,210.86,478.94,242.24,253.50,210.50,159.54,417.26,341.36,176.03,414.55,273.79,303.38,321.43,232.83,324.25,59.38,379.88,401.37,525.38,335.12,253.25,484.12,326.12,307.67,241.50,358.50,353.00,188.50,284.00,96.00,145.50,277.00,353.00,329.83,420.00,323.25,444.75,389.75,277.75,364.25,434.50,343.63,146.58
66,238.41,215.02,501.27,253.49,265.25,218.12,171.17,441.63,361.82,192.16,430.80,289.79,316.62,336.31,243.46,338.62,62.88,395.25,419.25,545.50,354.75,266.38,498.25,346.38,326.29,257.62,379.00,373.00,201.50,297.25,109.00,159.00,295.25,369.00,343.58,436.25,343.25,461.25,406.50,297.00,383.75,450.17,357.41,160.42
67,248.24,226.69,523.27,263.37,282.12,229.88,184.67,463.26,385.95,206.03,445.05,306.54,330.00,353.31,253.58,356.00,68.25,413.50,439.50,566.88,377.38,279.00,517.50,367.75,347.17,272.12,400.25,396.00,218.25,311.25,120.50,173.00,316.00,385.75,360.33,452.58,362.25,478.75,422.75,316.00,400.25,466.17,372.58,172.25
68,261.24,237.19,548.27,276.37,297.25,241.00,200.67,480.01,411.20,220.53,459.17,321.54,345.50,371.93,264.08,372.50,75.62,432.00,461.75,586.00,401.25,296.12,539.38,393.00,365.92,285.12,418.25,424.00,235.50,327.25,130.25,185.50,333.25,408.00,372.83,473.33,377.00,492.25,438.00,332.25,419.50,480.50,390.08,186.58
69,273.91,243.36,577.60,291.37,307.12,251.50,217.29,496.71,438.82,235.66,475.30,338.41,362.62,388.18,277.83,386.00,88.00,450.50,486.50,606.62,422.12,317.88,559.38,418.75,388.67,297.88,436.75,450.75,250.50,345.00,137.00,194.75,348.50,433.00,383.83,492.83,398.50,504.50,457.75,350.00,438.00,498.83,410.91,201.75
70,282.07,250.52,609.27,308.62,319.12,261.38,231.67,513.21,466.70,250.91,492.30,358.04,379.00,405.93,288.96,403.00,106.38,470.50,509.62,627.50,442.50,345.12,584.62,447.50,410.79,307.62,451.75,478.50,264.25,364.75,139.75,205.50,366.00,455.50,397.58,513.33,414.75,517.75,481.25,371.75,458.50,515.00,428.58,217.92
71,291.07,257.52,644.60,327.12,331.00,272.50,246.67,532.96,495.07,269.66,508.55,379.66,395.38,426.93,300.08,421.38,125.00,492.00,529.62,651.75,462.88,370.88,606.50,476.50,433.92,318.94,468.25,499.75,276.00,384.00,144.50,218.00,382.75,480.75,408.83,538.33,427.25,535.75,505.75,396.00,482.25,528.33,443.91,236.42
72,299.24,267.19,680.10,349.49,345.38,283.00,262.95,555.71,524.70,288.66,523.17,404.29,411.50,448.56,311.83,437.38,141.12,516.12,553.12,679.00,486.38,391.25,625.25,502.88,455.67,333.65,484.00,521.00,288.50,404.50,150.25,231.50,400.00,505.75,417.08,562.83,442.50,556.25,534.00,422.50,503.50,540.50,459.96,256.08
