# Cumulative DD25 averaged for Tanana River nr Manley Hot Springs
# Sites: NENANA_MUN_AP, BETTLES_AP, TANANA_AP, FAIRBANKS_INTL_AP
#
d_since_march1,2001,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2018,2019,2020,2021,2022,2024,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2017,2023
59,162.12,291.50,189.88,95.62,341.50,182.73,183.12,310.56,139.12,286.25,22.12,253.12,307.12,370.63,150.62,360.25,238.75,230.47,180.50,238.36,203.33,182.17,124.83,251.83,116.83,55.17,73.00,197.17,313.33,231.83,318.17,255.33,168.33,335.33,292.00,361.50,187.33,245.00,428.33,201.33,143.17,69.00,246.00,185.17,54.25
60,167.25,312.88,215.12,101.50,355.75,187.48,210.38,327.68,156.38,295.88,26.62,272.12,320.00,390.26,163.38,383.62,245.62,236.59,198.62,253.13,218.17,198.50,129.17,267.00,135.50,67.00,86.17,216.33,327.83,250.33,327.33,277.00,172.00,352.67,312.17,387.00,198.00,266.00,438.50,214.50,156.50,86.33,255.00,200.83,70.00
61,170.62,333.25,239.75,111.50,372.12,195.48,234.33,344.06,170.88,297.12,27.75,294.38,334.50,414.76,174.25,406.75,255.12,246.09,216.25,267.33,233.67,212.50,136.67,282.83,148.63,79.17,101.50,239.67,337.67,269.33,342.83,296.00,173.33,372.17,330.33,416.00,205.00,286.33,452.50,221.17,169.17,97.83,268.83,217.17,84.75
62,171.12,351.75,259.75,126.12,394.00,213.11,261.20,362.56,183.12,298.12,28.88,320.25,351.25,435.51,181.88,422.88,266.75,260.09,235.25,281.25,252.50,224.67,139.50,295.33,156.25,91.83,118.33,258.83,350.00,286.50,360.17,314.00,173.33,390.67,352.17,447.50,209.83,306.50,465.83,229.50,181.00,102.67,284.00,235.50,99.25
63,171.25,374.12,280.12,141.75,418.00,230.98,284.45,381.31,196.00,303.75,30.75,349.50,369.75,457.26,192.62,433.00,282.62,279.09,253.38,295.62,271.33,239.67,143.33,302.17,160.91,107.00,137.83,275.83,366.50,301.67,377.33,334.50,173.33,406.83,371.33,475.00,218.17,325.67,473.00,241.17,193.00,105.83,296.00,255.50,111.50
64,172.50,397.25,300.00,160.12,441.25,249.86,302.08,394.93,208.25,315.38,33.62,370.62,389.25,477.63,207.75,446.62,300.88,300.09,272.38,310.04,289.50,261.00,148.00,312.00,172.91,122.83,152.50,290.00,385.67,317.67,395.67,355.67,173.33,422.67,388.17,498.25,231.17,345.33,478.50,250.67,199.33,108.67,309.17,275.00,123.00
65,180.75,418.12,318.24,178.00,458.38,268.11,315.83,406.68,221.25,329.38,36.38,382.62,409.12,496.88,224.38,458.12,320.75,320.22,290.50,324.94,314.00,284.67,157.67,324.83,182.58,135.83,166.50,306.00,403.17,331.00,412.50,382.00,173.83,440.00,406.33,518.75,249.67,367.17,495.67,258.33,204.67,118.67,324.17,293.33,138.25
66,191.75,436.50,339.20,195.25,473.75,286.73,328.45,423.43,235.00,345.62,39.25,396.75,429.62,519.88,238.12,469.50,340.50,340.84,308.12,341.40,332.17,308.17,173.50,339.83,193.75,143.50,184.67,327.17,422.00,346.50,429.17,408.17,178.17,456.83,427.83,542.25,269.00,386.33,516.33,273.83,217.17,130.00,338.67,315.67,156.00
67,206.00,451.25,365.20,211.25,488.62,305.86,342.70,442.56,241.75,362.00,44.62,411.88,453.62,541.76,251.75,486.88,363.00,361.34,325.75,358.69,352.33,330.17,187.33,355.00,205.91,155.83,202.50,348.33,442.17,365.67,450.00,435.17,189.50,474.50,447.17,568.50,287.50,403.00,534.33,288.17,234.67,142.33,354.83,342.33,170.50
68,217.00,463.88,392.95,228.12,502.88,325.86,359.83,460.68,251.12,375.38,55.00,427.62,478.00,563.51,274.12,508.12,392.62,382.97,338.50,377.12,371.50,356.50,203.33,372.17,220.75,170.17,221.17,368.50,464.33,381.50,473.50,459.50,202.33,493.67,465.83,598.25,303.67,420.83,552.00,305.00,247.00,157.83,372.50,369.83,189.25
69,227.75,477.62,421.45,246.62,519.12,346.86,374.70,478.81,263.62,392.38,68.75,444.75,503.75,588.26,300.25,529.62,423.38,405.59,350.12,396.49,391.00,384.50,219.67,391.50,232.08,181.33,236.67,389.00,487.50,391.83,498.50,485.50,212.00,509.83,490.33,632.50,322.83,441.00,576.50,322.17,251.83,172.17,394.17,392.50,209.00
70,237.62,495.75,450.95,267.00,536.12,370.98,388.83,497.43,273.50,411.50,85.75,467.00,527.25,612.51,331.62,554.88,456.00,429.84,361.75,416.88,411.33,409.33,239.17,414.50,240.08,188.67,251.00,408.33,513.17,401.83,524.00,504.17,219.00,527.00,515.33,668.75,345.00,464.50,594.83,346.83,261.50,185.33,413.50,413.00,231.25
