,hucmask,t2m,year,month,objid,huc6
18470,35,281.81107,1979,9,35,190303
18471,35,275.75073,1979,10,35,190303
18472,35,270.54117,1979,11,35,190303
18473,35,256.20364,1979,12,35,190303
18474,35,258.99426,1980,1,35,190303
18475,35,264.95126,1980,2,35,190303
18476,35,268.22943,1980,3,35,190303
18477,35,273.5319,1980,4,35,190303
18478,35,277.3975,1980,5,35,190303
18479,35,281.02844,1980,6,35,190303
18480,35,285.34766,1980,7,35,190303
18481,35,283.2574,1980,8,35,190303
18482,35,280.44092,1980,9,35,190303
18483,35,273.67365,1980,10,35,190303
18484,35,268.3258,1980,11,35,190303
18485,35,256.12515,1980,12,35,190303
18486,35,270.26804,1981,1,35,190303
18487,35,264.9044,1981,2,35,190303
18488,35,272.93384,1981,3,35,190303
18489,35,273.61603,1981,4,35,190303
18490,35,280.0258,1981,5,35,190303
18491,35,283.7246,1981,6,35,190303
18492,35,285.00052,1981,7,35,190303
18493,35,284.7191,1981,8,35,190303
18494,35,279.7811,1981,9,35,190303
18495,35,273.36514,1981,10,35,190303
18496,35,267.10205,1981,11,35,190303
18497,35,262.34244,1981,12,35,190303
18498,35,262.6814,1982,1,35,190303
18499,35,261.10468,1982,2,35,190303
18500,35,266.67856,1982,3,35,190303
18501,35,267.2643,1982,4,35,190303
18502,35,275.8041,1982,5,35,190303
18503,35,281.64078,1982,6,35,190303
18504,35,283.52164,1982,7,35,190303
18505,35,284.2477,1982,8,35,190303
18506,35,280.20712,1982,9,35,190303
18507,35,269.9353,1982,10,35,190303
18508,35,267.71735,1982,11,35,190303
18509,35,266.13217,1982,12,35,190303
18510,35,260.28485,1983,1,35,190303
18511,35,263.9969,1983,2,35,190303
18512,35,269.44046,1983,3,35,190303
18513,35,272.6191,1983,4,35,190303
18514,35,278.7732,1983,5,35,190303
18515,35,283.9637,1983,6,35,190303
18516,35,285.6925,1983,7,35,190303
18517,35,284.16818,1983,8,35,190303
18518,35,279.3638,1983,9,35,190303
18519,35,270.3073,1983,10,35,190303
18520,35,269.13028,1983,11,35,190303
18521,35,268.21387,1983,12,35,190303
18522,35,262.55453,1984,1,35,190303
18523,35,252.53378,1984,2,35,190303
18524,35,271.56747,1984,3,35,190303
18525,35,268.6547,1984,4,35,190303
18526,35,277.08334,1984,5,35,190303
18527,35,284.2708,1984,6,35,190303
18528,35,285.21933,1984,7,35,190303
18529,35,284.5009,1984,8,35,190303
18530,35,281.308,1984,9,35,190303
18531,35,271.78024,1984,10,35,190303
18532,35,265.96677,1984,11,35,190303
18533,35,267.48734,1984,12,35,190303
18534,35,272.0599,1985,1,35,190303
18535,35,259.54486,1985,2,35,190303
18536,35,265.60834,1985,3,35,190303
18537,35,263.37448,1985,4,35,190303
18538,35,275.28122,1985,5,35,190303
18539,35,280.90717,1985,6,35,190303
18540,35,285.48038,1985,7,35,190303
18541,35,283.61047,1985,8,35,190303
18542,35,280.4488,1985,9,35,190303
18543,35,269.54028,1985,10,35,190303
18544,35,267.60992,1985,11,35,190303
18545,35,272.08002,1985,12,35,190303
18546,35,263.00015,1986,1,35,190303
18547,35,265.53143,1986,2,35,190303
18548,35,263.4188,1986,3,35,190303
18549,35,268.56723,1986,4,35,190303
18550,35,277.29327,1986,5,35,190303
18551,35,282.35358,1986,6,35,190303
18552,35,284.98596,1986,7,35,190303
18553,35,283.44373,1986,8,35,190303
18554,35,280.9119,1986,9,35,190303
18555,35,273.5092,1986,10,35,190303
18556,35,268.1168,1986,11,35,190303
18557,35,270.208,1986,12,35,190303
18558,35,265.08563,1987,1,35,190303
18559,35,266.481,1987,2,35,190303
18560,35,268.79456,1987,3,35,190303
18561,35,270.8606,1987,4,35,190303
18562,35,277.05655,1987,5,35,190303
18563,35,281.9715,1987,6,35,190303
18564,35,285.93094,1987,7,35,190303
18565,35,286.16995,1987,8,35,190303
18566,35,279.52963,1987,9,35,190303
18567,35,274.70285,1987,10,35,190303
18568,35,263.53668,1987,11,35,190303
18569,35,259.14447,1987,12,35,190303
18570,35,267.18652,1988,1,35,190303
18571,35,265.7453,1988,2,35,190303
18572,35,265.12552,1988,3,35,190303
18573,35,269.914,1988,4,35,190303
18574,35,278.05704,1988,5,35,190303
18575,35,283.63528,1988,6,35,190303
18576,35,287.4166,1988,7,35,190303
18577,35,284.02774,1988,8,35,190303
18578,35,279.75818,1988,9,35,190303
18579,35,271.06882,1988,10,35,190303
18580,35,261.67227,1988,11,35,190303
18581,35,263.9082,1988,12,35,190303
18582,35,252.28935,1989,1,35,190303
18583,35,268.98822,1989,2,35,190303
18584,35,265.45853,1989,3,35,190303
18585,35,272.77148,1989,4,35,190303
18586,35,276.52054,1989,5,35,190303
18587,35,283.03207,1989,6,35,190303
18588,35,285.96588,1989,7,35,190303
18589,35,285.5325,1989,8,35,190303
18590,35,282.19537,1989,9,35,190303
18591,35,273.78516,1989,10,35,190303
18592,35,263.28772,1989,11,35,190303
18593,35,264.58536,1989,12,35,190303
18594,35,261.44934,1990,1,35,190303
18595,35,253.07822,1990,2,35,190303
18596,35,267.01736,1990,3,35,190303
18597,35,274.2753,1990,4,35,190303
18598,35,278.75674,1990,5,35,190303
18599,35,283.7804,1990,6,35,190303
18600,35,285.90988,1990,7,35,190303
18601,35,285.35477,1990,8,35,190303
18602,35,280.3177,1990,9,35,190303
18603,35,271.45218,1990,10,35,190303
18604,35,264.13058,1990,11,35,190303
18605,35,263.394,1990,12,35,190303
18606,35,262.15384,1991,1,35,190303
18607,35,260.83517,1991,2,35,190303
18608,35,266.95425,1991,3,35,190303
18609,35,272.92896,1991,4,35,190303
18610,35,278.01862,1991,5,35,190303
18611,35,282.95966,1991,6,35,190303
18612,35,286.11624,1991,7,35,190303
18613,35,284.32034,1991,8,35,190303
18614,35,281.92053,1991,9,35,190303
18615,35,274.56863,1991,10,35,190303
18616,35,265.54904,1991,11,35,190303
18617,35,261.0046,1991,12,35,190303
18618,35,262.6899,1992,1,35,190303
18619,35,257.28833,1992,2,35,190303
18620,35,264.33502,1992,3,35,190303
18621,35,270.82297,1992,4,35,190303
18622,35,276.41724,1992,5,35,190303
18623,35,282.9785,1992,6,35,190303
18624,35,285.4372,1992,7,35,190303
18625,35,284.11896,1992,8,35,190303
18626,35,276.62357,1992,9,35,190303
18627,35,271.1776,1992,10,35,190303
18628,35,266.80804,1992,11,35,190303
18629,35,262.8139,1992,12,35,190303
18630,35,260.98807,1993,1,35,190303
18631,35,266.15018,1993,2,35,190303
18632,35,269.09732,1993,3,35,190303
18633,35,275.12323,1993,4,35,190303
18634,35,279.73895,1993,5,35,190303
18635,35,284.02863,1993,6,35,190303
18636,35,286.69226,1993,7,35,190303
18637,35,285.05295,1993,8,35,190303
18638,35,280.43378,1993,9,35,190303
18639,35,275.02402,1993,10,35,190303
18640,35,269.19937,1993,11,35,190303
18641,35,267.33722,1993,12,35,190303
18642,35,264.3694,1994,1,35,190303
18643,35,261.9714,1994,2,35,190303
18644,35,263.02167,1994,3,35,190303
18645,35,272.6143,1994,4,35,190303
18646,35,278.30264,1994,5,35,190303
18647,35,283.80072,1994,6,35,190303
18648,35,284.97302,1994,7,35,190303
18649,35,284.8487,1994,8,35,190303
18650,35,280.62097,1994,9,35,190303
18651,35,270.8168,1994,10,35,190303
18652,35,265.00357,1994,11,35,190303
18653,35,261.4301,1994,12,35,190303
18654,35,263.69763,1995,1,35,190303
18655,35,264.68567,1995,2,35,190303
18656,35,261.95602,1995,3,35,190303
18657,35,274.29498,1995,4,35,190303
18658,35,278.6464,1995,5,35,190303
18659,35,283.6512,1995,6,35,190303
18660,35,285.80185,1995,7,35,190303
18661,35,284.48306,1995,8,35,190303
18662,35,282.87225,1995,9,35,190303
18663,35,273.3941,1995,10,35,190303
18664,35,263.06604,1995,11,35,190303
18665,35,265.46307,1995,12,35,190303
18666,35,260.12714,1996,1,35,190303
18667,35,260.02936,1996,2,35,190303
18668,35,269.8423,1996,3,35,190303
18669,35,271.61795,1996,4,35,190303
18670,35,279.42688,1996,5,35,190303
18671,35,283.93073,1996,6,35,190303
18672,35,285.2109,1996,7,35,190303
18673,35,283.77182,1996,8,35,190303
18674,35,277.74643,1996,9,35,190303
18675,35,268.59308,1996,10,35,190303
18676,35,266.59888,1996,11,35,190303
18677,35,257.51736,1996,12,35,190303
18678,35,259.63705,1997,1,35,190303
18679,35,268.73532,1997,2,35,190303
18680,35,263.29605,1997,3,35,190303
18681,35,273.18442,1997,4,35,190303
18682,35,280.0756,1997,5,35,190303
18683,35,285.85648,1997,6,35,190303
18684,35,288.2399,1997,7,35,190303
18685,35,285.75073,1997,8,35,190303
18686,35,282.10272,1997,9,35,190303
18687,35,269.61343,1997,10,35,190303
18688,35,268.31763,1997,11,35,190303
18689,35,256.51593,1997,12,35,190303
18690,35,260.26477,1998,1,35,190303
18691,35,264.7023,1998,2,35,190303
18692,35,270.14655,1998,3,35,190303
18693,35,272.77466,1998,4,35,190303
18694,35,276.135,1998,5,35,190303
18695,35,281.93915,1998,6,35,190303
18696,35,285.40286,1998,7,35,190303
18697,35,282.82794,1998,8,35,190303
18698,35,280.4987,1998,9,35,190303
18699,35,273.20438,1998,10,35,190303
18700,35,268.77863,1998,11,35,190303
18701,35,259.12225,1998,12,35,190303
18702,35,258.61267,1999,1,35,190303
18703,35,255.95032,1999,2,35,190303
18704,35,262.35275,1999,3,35,190303
18705,35,270.89224,1999,4,35,190303
18706,35,275.53662,1999,5,35,190303
18707,35,282.54785,1999,6,35,190303
18708,35,284.7252,1999,7,35,190303
18709,35,284.0134,1999,8,35,190303
18710,35,280.90515,1999,9,35,190303
18711,35,270.37543,1999,10,35,190303
18712,35,263.14676,1999,11,35,190303
18713,35,253.90248,1999,12,35,190303
18714,35,257.28998,2000,1,35,190303
18715,35,270.89935,2000,2,35,190303
18716,35,269.42902,2000,3,35,190303
18717,35,271.98303,2000,4,35,190303
18718,35,277.2122,2000,5,35,190303
18719,35,283.19812,2000,6,35,190303
18720,35,284.62326,2000,7,35,190303
18721,35,283.98135,2000,8,35,190303
18722,35,279.39258,2000,9,35,190303
18723,35,272.4923,2000,10,35,190303
18724,35,271.273,2000,11,35,190303
18725,35,271.63455,2000,12,35,190303
18726,35,268.13574,2001,1,35,190303
18727,35,269.30634,2001,2,35,190303
18728,35,267.28226,2001,3,35,190303
18729,35,272.4465,2001,4,35,190303
18730,35,275.36566,2001,5,35,190303
18731,35,284.62106,2001,6,35,190303
18732,35,284.8215,2001,7,35,190303
18733,35,285.24292,2001,8,35,190303
18734,35,281.14963,2001,9,35,190303
18735,35,268.91898,2001,10,35,190303
18736,35,263.96725,2001,11,35,190303
18737,35,257.0043,2001,12,35,190303
18738,35,265.77704,2002,1,35,190303
18739,35,264.841,2002,2,35,190303
18740,35,267.80386,2002,3,35,190303
18741,35,271.45764,2002,4,35,190303
18742,35,278.6882,2002,5,35,190303
18743,35,284.44498,2002,6,35,190303
18744,35,286.07227,2002,7,35,190303
18745,35,285.61142,2002,8,35,190303
18746,35,281.32312,2002,9,35,190303
18747,35,277.06323,2002,10,35,190303
18748,35,273.3677,2002,11,35,190303
18749,35,266.4317,2002,12,35,190303
18750,35,267.23434,2003,1,35,190303
18751,35,272.44,2003,2,35,190303
18752,35,264.70728,2003,3,35,190303
18753,35,273.74786,2003,4,35,190303
18754,35,278.62686,2003,5,35,190303
18755,35,283.87076,2003,6,35,190303
18756,35,286.74356,2003,7,35,190303
18757,35,285.7748,2003,8,35,190303
18758,35,280.46143,2003,9,35,190303
18759,35,275.19565,2003,10,35,190303
18760,35,269.4798,2003,11,35,190303
18761,35,260.44797,2003,12,35,190303
18762,35,259.12628,2004,1,35,190303
18763,35,268.01657,2004,2,35,190303
18764,35,264.5517,2004,3,35,190303
18765,35,272.91812,2004,4,35,190303
18766,35,280.50043,2004,5,35,190303
18767,35,284.93198,2004,6,35,190303
18768,35,288.0213,2004,7,35,190303
18769,35,287.70602,2004,8,35,190303
18770,35,279.61807,2004,9,35,190303
18771,35,276.2184,2004,10,35,190303
18772,35,270.37048,2004,11,35,190303
18773,35,266.58853,2004,12,35,190303
18774,35,265.3568,2005,1,35,190303
18775,35,265.37085,2005,2,35,190303
18776,35,268.97348,2005,3,35,190303
18777,35,270.2036,2005,4,35,190303
18778,35,280.79416,2005,5,35,190303
18779,35,285.2435,2005,6,35,190303
18780,35,286.93066,2005,7,35,190303
18781,35,286.1844,2005,8,35,190303
18782,35,281.5653,2005,9,35,190303
18783,35,273.56137,2005,10,35,190303
18784,35,260.2931,2005,11,35,190303
18785,35,267.75015,2005,12,35,190303
18786,35,254.97595,2006,1,35,190303
18787,35,266.47617,2006,2,35,190303
18788,35,263.91183,2006,3,35,190303
18789,35,269.85974,2006,4,35,190303
18790,35,278.49905,2006,5,35,190303
18791,35,283.12677,2006,6,35,190303
18792,35,285.72247,2006,7,35,190303
18793,35,283.847,2006,8,35,190303
18794,35,281.70923,2006,9,35,190303
18795,35,276.36197,2006,10,35,190303
18796,35,263.50876,2006,11,35,190303
18797,35,261.12607,2006,12,35,190303
18798,35,259.99045,2007,1,35,190303
18799,35,265.28067,2007,2,35,190303
18800,35,257.15845,2007,3,35,190303
18801,35,274.36902,2007,4,35,190303
18802,35,278.8558,2007,5,35,190303
18803,35,282.78326,2007,6,35,190303
18804,35,285.80878,2007,7,35,190303
18805,35,285.72025,2007,8,35,190303
18806,35,281.81943,2007,9,35,190303
18807,35,273.77994,2007,10,35,190303
18808,35,270.9149,2007,11,35,190303
18809,35,263.83026,2007,12,35,190303
18810,35,258.25992,2008,1,35,190303
18811,35,258.54388,2008,2,35,190303
18812,35,265.3272,2008,3,35,190303
18813,35,268.8425,2008,4,35,190303
18814,35,277.08334,2008,5,35,190303
18815,35,282.02502,2008,6,35,190303
18816,35,284.02402,2008,7,35,190303
18817,35,285.02618,2008,8,35,190303
18818,35,280.78354,2008,9,35,190303
18819,35,269.66302,2008,10,35,190303
18820,35,262.584,2008,11,35,190303
18821,35,265.1622,2008,12,35,190303
18822,35,259.4995,2009,1,35,190303
18823,35,262.42334,2009,2,35,190303
18824,35,262.74716,2009,3,35,190303
18825,35,270.70084,2009,4,35,190303
18826,35,279.2969,2009,5,35,190303
18827,35,282.7397,2009,6,35,190303
18828,35,286.2521,2009,7,35,190303
18829,35,284.17957,2009,8,35,190303
18830,35,280.6764,2009,9,35,190303
18831,35,276.02087,2009,10,35,190303
18832,35,263.1273,2009,11,35,190303
18833,35,266.25034,2009,12,35,190303
18834,35,261.1837,2010,1,35,190303
18835,35,265.52487,2010,2,35,190303
18836,35,261.3583,2010,3,35,190303
18837,35,270.4346,2010,4,35,190303
18838,35,278.22964,2010,5,35,190303
18839,35,282.8918,2010,6,35,190303
18840,35,283.34482,2010,7,35,190303
18841,35,283.90863,2010,8,35,190303
18842,35,281.44727,2010,9,35,190303
18843,35,274.12503,2010,10,35,190303
18844,35,267.28397,2010,11,35,190303
18845,35,258.80743,2010,12,35,190303
18846,35,263.82364,2011,1,35,190303
18847,35,263.24677,2011,2,35,190303
18848,35,264.32135,2011,3,35,190303
18849,35,270.35696,2011,4,35,190303
18850,35,278.57224,2011,5,35,190303
18851,35,281.82022,2011,6,35,190303
18852,35,283.6898,2011,7,35,190303
18853,35,283.63284,2011,8,35,190303
18854,35,280.91287,2011,9,35,190303
18855,35,274.74442,2011,10,35,190303
18856,35,261.43207,2011,11,35,190303
18857,35,263.47473,2011,12,35,190303
18858,35,249.14085,2012,1,35,190303
18859,35,266.6592,2012,2,35,190303
18860,35,259.7327,2012,3,35,190303
18861,35,272.9331,2012,4,35,190303
18862,35,277.11975,2012,5,35,190303
18863,35,283.45062,2012,6,35,190303
18864,35,283.37277,2012,7,35,190303
18865,35,283.99075,2012,8,35,190303
18866,35,279.53372,2012,9,35,190303
18867,35,272.71432,2012,10,35,190303
18868,35,263.0475,2012,11,35,190303
18869,35,260.5039,2012,12,35,190303
18870,35,266.38013,2013,1,35,190303
18871,35,264.25723,2013,2,35,190303
18872,35,265.43777,2013,3,35,190303
18873,35,267.92874,2013,4,35,190303
18874,35,276.7811,2013,5,35,190303
18875,35,286.11044,2013,6,35,190303
18876,35,286.71658,2013,7,35,190303
18877,35,285.40076,2013,8,35,190303
18878,35,280.25885,2013,9,35,190303
18879,35,277.6951,2013,10,35,190303
18880,35,268.23697,2013,11,35,190303
18881,35,264.5888,2013,12,35,190303
18882,35,272.51224,2014,1,35,190303
18883,35,264.85715,2014,2,35,190303
18884,35,265.46506,2014,3,35,190303
18885,35,274.21017,2014,4,35,190303
18886,35,281.87424,2014,5,35,190303
18887,35,283.39282,2014,6,35,190303
18888,35,286.5402,2014,7,35,190303
18889,35,286.27365,2014,8,35,190303
18890,35,282.33438,2014,9,35,190303
18891,35,272.2141,2014,10,35,190303
18892,35,273.37424,2014,11,35,190303
18893,35,269.79816,2014,12,35,190303
18894,35,264.4973,2015,1,35,190303
18895,35,266.85443,2015,2,35,190303
18896,35,269.86124,2015,3,35,190303
18897,35,273.9887,2015,4,35,190303
18898,35,280.21808,2015,5,35,190303
18899,35,286.52856,2015,6,35,190303
18900,35,286.1488,2015,7,35,190303
18901,35,285.577,2015,8,35,190303
18902,35,280.11853,2015,9,35,190303
18903,35,277.64246,2015,10,35,190303
18904,35,270.47678,2015,11,35,190303
18905,35,265.95975,2015,12,35,190303
18906,35,269.79526,2016,1,35,190303
18907,35,271.59802,2016,2,35,190303
18908,35,270.1603,2016,3,35,190303
18909,35,277.58633,2016,4,35,190303
18910,35,281.5224,2016,5,35,190303
18911,35,285.52792,2016,6,35,190303
18912,35,287.76962,2016,7,35,190303
18913,35,286.87595,2016,8,35,190303
18914,35,282.33508,2016,9,35,190303
18915,35,276.76685,2016,10,35,190303
18916,35,266.4108,2016,11,35,190303
18917,35,263.74808,2016,12,35,190303
18918,35,260.04163,2017,1,35,190303
18919,35,262.06653,2017,2,35,190303
18920,35,261.38205,2017,3,35,190303
18921,35,274.9222,2017,4,35,190303
18922,35,279.51807,2017,5,35,190303
18923,35,284.71558,2017,6,35,190303
18924,35,287.05658,2017,7,35,190303
18925,35,284.77365,2017,8,35,190303
18926,35,280.9546,2017,9,35,190303
18927,35,275.90216,2017,10,35,190303
18928,35,269.66522,2017,11,35,190303
18929,35,271.15417,2017,12,35,190303
18930,35,264.54858,2018,1,35,190303
18931,35,267.83096,2018,2,35,190303
18932,35,269.25473,2018,3,35,190303
18933,35,273.9325,2018,4,35,190303
18934,35,278.12332,2018,5,35,190303
18935,35,284.16464,2018,6,35,190303
18936,35,286.05338,2018,7,35,190303
18937,35,284.70935,2018,8,35,190303
18938,35,283.33813,2018,9,35,190303
18939,35,278.65445,2018,10,35,190303
18940,35,271.04147,2018,11,35,190303
18941,35,263.80658,2018,12,35,190303
18942,35,266.35663,2019,1,35,190303
18943,35,270.6946,2019,2,35,190303
18944,35,272.7767,2019,3,35,190303
18945,35,273.5421,2019,4,35,190303
18946,35,279.8108,2019,5,35,190303
18947,35,286.75208,2019,6,35,190303
18948,35,289.17947,2019,7,35,190303
18949,35,287.2063,2019,8,35,190303
18950,35,282.59283,2019,9,35,190303
18951,35,276.2434,2019,10,35,190303
18952,35,272.01425,2019,11,35,190303
18953,35,263.20862,2019,12,35,190303
18954,35,252.71985,2020,1,35,190303
18955,35,262.13736,2020,2,35,190303
18956,35,265.73953,2020,3,35,190303
18957,35,274.4901,2020,4,35,190303
18958,35,281.01593,2020,5,35,190303
18959,35,284.1043,2020,6,35,190303
18960,35,286.85867,2020,7,35,190303
18961,35,286.20117,2020,8,35,190303
18962,35,280.8961,2020,9,35,190303
18963,35,275.75684,2020,10,35,190303
18964,35,268.70468,2020,11,35,190303
18965,35,265.66248,2020,12,35,190303
18966,35,265.51486,2021,1,35,190303
18967,35,264.20258,2021,2,35,190303
18968,35,263.89886,2021,3,35,190303
18969,35,272.0313,2021,4,35,190303
18970,35,279.46368,2021,5,35,190303
18971,35,283.44904,2021,6,35,190303
18972,35,285.71445,2021,7,35,190303
18973,35,284.50092,2021,8,35,190303
18974,35,279.41394,2021,9,35,190303
18975,35,273.41498,2021,10,35,190303
18976,35,256.74496,2021,11,35,190303
18977,35,264.65082,2021,12,35,190303
18978,35,260.86234,2022,1,35,190303
18979,35,267.73663,2022,2,35,190303
18980,35,268.56192,2022,3,35,190303
18981,35,272.9224,2022,4,35,190303
18982,35,280.15002,2022,5,35,190303
18983,35,286.5682,2022,6,35,190303
18984,35,285.3994,2022,7,35,190303
18985,35,284.53287,2022,8,35,190303
18986,35,281.15356,2022,9,35,190303
18987,35,274.4711,2022,10,35,190303
18988,35,268.37708,2022,11,35,190303
18989,35,263.77628,2022,12,35,190303
18990,35,266.17096,2023,1,35,190303
18991,35,263.5897,2023,2,35,190303
18992,35,266.54803,2023,3,35,190303
18993,35,268.20938,2023,4,35,190303
18994,35,277.39383,2023,5,35,190303
18995,35,282.74188,2023,6,35,190303
18996,35,285.5302,2023,7,35,190303
18997,35,285.6599,2023,8,35,190303
18998,35,280.13272,2023,9,35,190303
18999,35,274.35422,2023,10,35,190303
19000,35,269.4589,2023,11,35,190303
19001,35,260.77264,2023,12,35,190303
19002,35,263.11105,2024,1,35,190303
19003,35,267.19888,2024,2,35,190303
19004,35,264.9774,2024,3,35,190303
19005,36,249.2832,1979,1,36,190802
19006,36,239.9891,1979,2,36,190802
19007,36,251.63261,1979,3,36,190802
19008,36,261.9313,1979,4,36,190802
19009,36,276.50546,1979,5,36,190802
19010,36,282.62457,1979,6,36,190802
19011,36,286.83575,1979,7,36,190802
19012,36,284.82977,1979,8,36,190802
19013,36,273.92346,1979,9,36,190802
19014,36,264.53085,1979,10,36,190802
19015,36,259.30533,1979,11,36,190802
19016,36,244.6802,1979,12,36,190802
19017,36,244.04512,1980,1,36,190802
19018,36,251.88568,1980,2,36,190802
19019,36,253.3529,1980,3,36,190802
19020,36,263.1526,1980,4,36,190802
19021,36,274.1753,1980,5,36,190802
19022,36,282.68192,1980,6,36,190802
19023,36,284.44556,1980,7,36,190802
19024,36,280.6824,1980,8,36,190802
19025,36,267.98932,1980,9,36,190802
19026,36,264.39743,1980,10,36,190802
19027,36,254.86292,1980,11,36,190802
19028,36,240.61162,1980,12,36,190802
19029,36,257.66266,1981,1,36,190802
19030,36,248.70674,1981,2,36,190802
19031,36,257.90384,1981,3,36,190802
19032,36,263.27054,1981,4,36,190802
19033,36,276.73923,1981,5,36,190802
19034,36,281.73062,1981,6,36,190802
19035,36,282.74985,1981,7,36,190802
19036,36,280.0135,1981,8,36,190802
19037,36,272.24835,1981,9,36,190802
19038,36,262.51096,1981,10,36,190802
19039,36,252.46042,1981,11,36,190802
19040,36,249.0723,1981,12,36,190802
19041,36,241.22025,1982,1,36,190802
19042,36,247.22774,1982,2,36,190802
19043,36,253.12372,1982,3,36,190802
19044,36,260.20276,1982,4,36,190802
19045,36,271.40353,1982,5,36,190802
19046,36,283.0471,1982,6,36,190802
19047,36,286.27216,1982,7,36,190802
19048,36,281.97983,1982,8,36,190802
19049,36,274.83798,1982,9,36,190802
19050,36,255.43013,1982,10,36,190802
19051,36,250.14397,1982,11,36,190802
19052,36,250.82945,1982,12,36,190802
19053,36,243.28423,1983,1,36,190802
19054,36,250.20454,1983,2,36,190802
19055,36,251.727,1983,3,36,190802
19056,36,264.42117,1983,4,36,190802
19057,36,271.02817,1983,5,36,190802
19058,36,283.56393,1983,6,36,190802
19059,36,286.75372,1983,7,36,190802
19060,36,280.9046,1983,8,36,190802
19061,36,269.50867,1983,9,36,190802
19062,36,258.1292,1983,10,36,190802
19063,36,255.31172,1983,11,36,190802
19064,36,248.74652,1983,12,36,190802
19065,36,244.68039,1984,1,36,190802
19066,36,242.26628,1984,2,36,190802
19067,36,254.8825,1984,3,36,190802
19068,36,261.68445,1984,4,36,190802
19069,36,273.2447,1984,5,36,190802
19070,36,284.2776,1984,6,36,190802
19071,36,284.3291,1984,7,36,190802
19072,36,279.6981,1984,8,36,190802
19073,36,274.56628,1984,9,36,190802
19074,36,261.88782,1984,10,36,190802
19075,36,247.46286,1984,11,36,190802
19076,36,245.01205,1984,12,36,190802
19077,36,255.88708,1985,1,36,190802
19078,36,243.12311,1985,2,36,190802
19079,36,253.76115,1985,3,36,190802
19080,36,257.3375,1985,4,36,190802
19081,36,272.9903,1985,5,36,190802
19082,36,282.31467,1985,6,36,190802
19083,36,285.35504,1985,7,36,190802
19084,36,282.35977,1985,8,36,190802
19085,36,272.6558,1985,9,36,190802
19086,36,258.23358,1985,10,36,190802
19087,36,250.14455,1985,11,36,190802
19088,36,255.02028,1985,12,36,190802
19089,36,247.78212,1986,1,36,190802
19090,36,250.65363,1986,2,36,190802
19091,36,249.6027,1986,3,36,190802
19092,36,257.458,1986,4,36,190802
19093,36,271.2452,1986,5,36,190802
19094,36,284.1153,1986,6,36,190802
19095,36,286.15414,1986,7,36,190802
19096,36,279.9158,1986,8,36,190802
19097,36,274.39883,1986,9,36,190802
19098,36,260.35754,1986,10,36,190802
19099,36,248.71283,1986,11,36,190802
19100,36,253.23846,1986,12,36,190802
19101,36,249.27417,1987,1,36,190802
19102,36,247.07736,1987,2,36,190802
19103,36,252.14116,1987,3,36,190802
19104,36,261.93616,1987,4,36,190802
19105,36,274.80142,1987,5,36,190802
19106,36,283.94458,1987,6,36,190802
19107,36,285.62274,1987,7,36,190802
19108,36,281.61163,1987,8,36,190802
19109,36,271.8353,1987,9,36,190802
19110,36,263.81958,1987,10,36,190802
19111,36,253.13046,1987,11,36,190802
19112,36,251.35355,1987,12,36,190802
19113,36,249.63268,1988,1,36,190802
19114,36,249.80644,1988,2,36,190802
19115,36,255.60042,1988,3,36,190802
19116,36,264.83807,1988,4,36,190802
19117,36,274.83542,1988,5,36,190802
19118,36,284.92856,1988,6,36,190802
19119,36,286.4358,1988,7,36,190802
19120,36,282.1407,1988,8,36,190802
19121,36,273.51138,1988,9,36,190802
19122,36,255.9434,1988,10,36,190802
19123,36,247.86641,1988,11,36,190802
19124,36,252.33083,1988,12,36,190802
19125,36,238.37813,1989,1,36,190802
19126,36,254.59883,1989,2,36,190802
19127,36,250.4991,1989,3,36,190802
19128,36,266.70255,1989,4,36,190802
19129,36,274.36893,1989,5,36,190802
19130,36,283.06805,1989,6,36,190802
19131,36,286.43173,1989,7,36,190802
19132,36,283.9166,1989,8,36,190802
19133,36,275.00272,1989,9,36,190802
19134,36,260.67874,1989,10,36,190802
19135,36,246.32141,1989,11,36,190802
19136,36,252.65921,1989,12,36,190802
19137,36,243.5187,1990,1,36,190802
19138,36,238.91922,1990,2,36,190802
19139,36,257.30228,1990,3,36,190802
19140,36,266.73755,1990,4,36,190802
19141,36,277.802,1990,5,36,190802
19142,36,283.81805,1990,6,36,190802
19143,36,287.06516,1990,7,36,190802
19144,36,283.0623,1990,8,36,190802
19145,36,271.4979,1990,9,36,190802
19146,36,260.16068,1990,10,36,190802
19147,36,244.49825,1990,11,36,190802
19148,36,244.18816,1990,12,36,190802
19149,36,248.64735,1991,1,36,190802
19150,36,246.61197,1991,2,36,190802
19151,36,253.19518,1991,3,36,190802
19152,36,265.7175,1991,4,36,190802
19153,36,278.11032,1991,5,36,190802
19154,36,284.32666,1991,6,36,190802
19155,36,283.94897,1991,7,36,190802
19156,36,280.2536,1991,8,36,190802
19157,36,275.08444,1991,9,36,190802
19158,36,261.61844,1991,10,36,190802
19159,36,249.58804,1991,11,36,190802
19160,36,248.12868,1991,12,36,190802
19161,36,248.24875,1992,1,36,190802
19162,36,247.53645,1992,2,36,190802
19163,36,256.12744,1992,3,36,190802
19164,36,260.37604,1992,4,36,190802
19165,36,269.72455,1992,5,36,190802
19166,36,284.1349,1992,6,36,190802
19167,36,286.0613,1992,7,36,190802
19168,36,281.74066,1992,8,36,190802
