,hucmask,sd,year,month,objid,huc6
687,2,0.13054875,1991,1,2,190705
688,2,0.14843193,1991,2,2,190705
689,2,0.18697926,1991,3,2,190705
690,2,0.046786547,1991,4,2,190705
691,2,5.6266785e-05,1991,5,2,190705
692,2,0.0,1991,6,2,190705
693,2,0.0,1991,7,2,190705
694,2,0.0003738463,1991,8,2,190705
695,2,0.0014715642,1991,9,2,190705
696,2,0.026865274,1991,10,2,190705
697,2,0.050908554,1991,11,2,190705
698,2,0.07146974,1991,12,2,190705
699,2,0.093095295,1992,1,2,190705
700,2,0.11311382,1992,2,2,190705
701,2,0.12953113,1992,3,2,190705
702,2,0.09599839,1992,4,2,190705
703,2,0.0047733574,1992,5,2,190705
704,2,0.0,1992,6,2,190705
705,2,0.0,1992,7,2,190705
706,2,0.000120162964,1992,8,2,190705
707,2,0.031157035,1992,9,2,190705
708,2,0.048394546,1992,10,2,190705
709,2,0.074477755,1992,11,2,190705
710,2,0.09724492,1992,12,2,190705
711,2,0.12569241,1993,1,2,190705
712,2,0.14780816,1993,2,2,190705
713,2,0.16026564,1993,3,2,190705
714,2,0.04274278,1993,4,2,190705
715,2,6.1035156e-05,1993,5,2,190705
716,2,0.0,1993,6,2,190705
717,2,0.0,1993,7,2,190705
718,2,0.0,1993,8,2,190705
719,2,0.01765811,1993,9,2,190705
720,2,0.021636039,1993,10,2,190705
721,2,0.056526862,1993,11,2,190705
722,2,0.06826715,1993,12,2,190705
723,2,0.07836989,1994,1,2,190705
724,2,0.08525002,1994,2,2,190705
725,2,0.1118988,1994,3,2,190705
726,2,0.012734985,1994,4,2,190705
727,2,7.534027e-05,1994,5,2,190705
728,2,2.861023e-06,1994,6,2,190705
729,2,0.0,1994,7,2,190705
730,2,0.0,1994,8,2,190705
731,2,0.0040685474,1994,9,2,190705
732,2,0.03083086,1994,10,2,190705
733,2,0.06387719,1994,11,2,190705
734,2,0.082623444,1994,12,2,190705
735,2,0.092555486,1995,1,2,190705
736,2,0.10685935,1995,2,2,190705
737,2,0.12362188,1995,3,2,190705
738,2,0.017778236,1995,4,2,190705
739,2,0.00025749207,1995,5,2,190705
740,2,0.0,1995,6,2,190705
741,2,0.0,1995,7,2,190705
742,2,3.8146973e-06,1995,8,2,190705
743,2,0.0001296997,1995,9,2,190705
744,2,0.017717263,1995,10,2,190705
745,2,0.028311143,1995,11,2,190705
746,2,0.038800135,1995,12,2,190705
747,2,0.049462702,1996,1,2,190705
748,2,0.070252806,1996,2,2,190705
749,2,0.078409925,1996,3,2,190705
750,2,0.01286945,1996,4,2,190705
751,2,1.1444092e-05,1996,5,2,190705
752,2,0.0,1996,6,2,190705
753,2,0.0,1996,7,2,190705
754,2,2.9563904e-05,1996,8,2,190705
755,2,0.017497879,1996,9,2,190705
756,2,0.046079867,1996,10,2,190705
757,2,0.070332885,1996,11,2,190705
758,2,0.0849391,1996,12,2,190705
759,2,0.09791253,1997,1,2,190705
760,2,0.10984448,1997,2,2,190705
761,2,0.1155868,1997,3,2,190705
762,2,0.02286633,1997,4,2,190705
763,2,0.0014391184,1997,5,2,190705
764,2,0.0,1997,6,2,190705
765,2,0.0,1997,7,2,190705
766,2,0.0,1997,8,2,190705
767,2,0.0004415512,1997,9,2,190705
768,2,0.036172632,1997,10,2,190705
769,2,0.049058322,1997,11,2,190705
770,2,0.0734935,1997,12,2,190705
771,2,0.07922728,1998,1,2,190705
772,2,0.08796428,1998,2,2,190705
773,2,0.08865096,1998,3,2,190705
774,2,0.016628051,1998,4,2,190705
775,2,0.0,1998,5,2,190705
776,2,0.0,1998,6,2,190705
777,2,0.0,1998,7,2,190705
778,2,0.00012779236,1998,8,2,190705
779,2,0.0029841573,1998,9,2,190705
780,2,0.02206238,1998,10,2,190705
781,2,0.028349295,1998,11,2,190705
782,2,0.042472918,1998,12,2,190705
783,2,0.053679086,1999,1,2,190705
784,2,0.06198882,1999,2,2,190705
785,2,0.06375417,1999,3,2,190705
786,2,0.026067024,1999,4,2,190705
787,2,0.00017834306,1999,5,2,190705
788,2,9.536743e-07,1999,6,2,190705
789,2,0.0,1999,7,2,190705
790,2,9.536743e-07,1999,8,2,190705
791,2,0.0062162965,1999,9,2,190705
792,2,0.056531645,1999,10,2,190705
793,2,0.0782459,1999,11,2,190705
794,2,0.116352655,1999,12,2,190705
795,2,0.13559201,2000,1,2,190705
796,2,0.14456455,2000,2,2,190705
797,2,0.15295157,2000,3,2,190705
798,2,0.10450175,2000,4,2,190705
799,2,0.009940607,2000,5,2,190705
800,2,0.0,2000,6,2,190705
801,2,0.0,2000,7,2,190705
802,2,6.9618225e-05,2000,8,2,190705
803,2,0.016391587,2000,9,2,190705
804,2,0.04397785,2000,10,2,190705
805,2,0.059218265,2000,11,2,190705
806,2,0.07451494,2000,12,2,190705
807,2,0.09435134,2001,1,2,190705
808,2,0.107623264,2001,2,2,190705
809,2,0.12399671,2001,3,2,190705
810,2,0.10185711,2001,4,2,190705
811,2,0.007357928,2001,5,2,190705
812,2,0.0,2001,6,2,190705
813,2,0.0,2001,7,2,190705
814,2,0.0,2001,8,2,190705
815,2,0.0004482448,2001,9,2,190705
816,2,0.018589908,2001,10,2,190705
817,2,0.026994992,2001,11,2,190705
818,2,0.0361116,2001,12,2,190705
819,2,0.06134792,2002,1,2,190705
820,2,0.06947075,2002,2,2,190705
821,2,0.07233475,2002,3,2,190705
822,2,0.047791786,2002,4,2,190705
823,2,1.04904175e-05,2002,5,2,190705
824,2,0.0,2002,6,2,190705
825,2,0.0,2002,7,2,190705
826,2,0.0,2002,8,2,190705
827,2,0.0002861023,2002,9,2,190705
828,2,0.037218858,2002,10,2,190705
829,2,0.063747466,2002,11,2,190705
830,2,0.08156483,2002,12,2,190705
831,2,0.09630073,2003,1,2,190705
832,2,0.1104396,2003,2,2,190705
833,2,0.120896176,2003,3,2,190705
834,2,0.02341186,2003,4,2,190705
835,2,0.00028802454,2003,5,2,190705
836,2,0.0,2003,6,2,190705
837,2,2.193451e-05,2003,7,2,190705
838,2,0.0,2003,8,2,190705
839,2,0.0033751638,2003,9,2,190705
840,2,0.010098973,2003,10,2,190705
841,2,0.042809527,2003,11,2,190705
842,2,0.069294296,2003,12,2,190705
843,2,0.0834284,2004,1,2,190705
844,2,0.09915807,2004,2,2,190705
845,2,0.11502795,2004,3,2,190705
846,2,0.023400426,2004,4,2,190705
847,2,0.0,2004,5,2,190705
848,2,0.0,2004,6,2,190705
849,2,0.0,2004,7,2,190705
850,2,0.0,2004,8,2,190705
851,2,0.003155756,2004,9,2,190705
852,2,0.011101258,2004,10,2,190705
853,2,0.024913961,2004,11,2,190705
854,2,0.055300407,2004,12,2,190705
855,2,0.07689639,2005,1,2,190705
856,2,0.090504035,2005,2,2,190705
857,2,0.101783656,2005,3,2,190705
858,2,0.010207638,2005,4,2,190705
859,2,0.0,2005,5,2,190705
860,2,0.0,2005,6,2,190705
861,2,3.2424927e-05,2005,7,2,190705
862,2,2.861023e-06,2005,8,2,190705
863,2,0.0016489417,2005,9,2,190705
864,2,0.0041066767,2005,10,2,190705
865,2,0.044934392,2005,11,2,190705
866,2,0.05934035,2005,12,2,190705
867,2,0.06599251,2006,1,2,190705
868,2,0.07905273,2006,2,2,190705
869,2,0.087525584,2006,3,2,190705
870,2,0.064882405,2006,4,2,190705
871,2,0.0,2006,5,2,190705
872,2,0.0,2006,6,2,190705
873,2,0.0,2006,7,2,190705
874,2,0.0,2006,8,2,190705
875,2,0.0031033992,2006,9,2,190705
876,2,0.0021104962,2006,10,2,190705
877,2,0.010082791,2006,11,2,190705
878,2,0.028016437,2006,12,2,190705
879,2,0.047135584,2007,1,2,190705
880,2,0.049279574,2007,2,2,190705
881,2,0.0581339,2007,3,2,190705
882,2,0.002613169,2007,4,2,190705
883,2,5.722046e-06,2007,5,2,190705
884,2,0.0,2007,6,2,190705
885,2,0.0,2007,7,2,190705
886,2,5.722046e-06,2007,8,2,190705
887,2,0.00016784668,2007,9,2,190705
888,2,0.0038596361,2007,10,2,190705
889,2,0.02256589,2007,11,2,190705
890,2,0.033737775,2007,12,2,190705
891,2,0.04496782,2008,1,2,190705
892,2,0.051348187,2008,2,2,190705
893,2,0.05491511,2008,3,2,190705
894,2,0.008335468,2008,4,2,190705
895,2,7.534027e-05,2008,5,2,190705
896,2,0.0,2008,6,2,190705
897,2,3.528595e-05,2008,7,2,190705
898,2,0.0,2008,8,2,190705
899,2,0.00096035004,2008,9,2,190705
900,2,0.0066311983,2008,10,2,190705
901,2,0.03090334,2008,11,2,190705
902,2,0.047035478,2008,12,2,190705
903,2,0.0611238,2009,1,2,190705
904,2,0.070661955,2009,2,2,190705
905,2,0.08871676,2009,3,2,190705
906,2,0.01710684,2009,4,2,190705
907,2,4.9591064e-05,2009,5,2,190705
908,2,0.0,2009,6,2,190705
909,2,0.0,2009,7,2,190705
910,2,2.7656555e-05,2009,8,2,190705
911,2,0.0006113112,2009,9,2,190705
912,2,0.0015068233,2009,10,2,190705
913,2,0.017457804,2009,11,2,190705
914,2,0.028436992,2009,12,2,190705
915,2,0.035805456,2010,1,2,190705
916,2,0.03918352,2010,2,2,190705
917,2,0.041758567,2010,3,2,190705
918,2,0.0042058737,2010,4,2,190705
919,2,0.0,2010,5,2,190705
920,2,0.0,2010,6,2,190705
921,2,0.0,2010,7,2,190705
922,2,4.7683716e-06,2010,8,2,190705
923,2,0.0014810741,2010,9,2,190705
924,2,0.0067151487,2010,10,2,190705
925,2,0.0461924,2010,11,2,190705
926,2,0.059352756,2010,12,2,190705
927,2,0.07137437,2011,1,2,190705
928,2,0.08879973,2011,2,2,190705
929,2,0.09246011,2011,3,2,190705
930,2,0.030807942,2011,4,2,190705
931,2,0.0,2011,5,2,190705
932,2,0.0,2011,6,2,190705
933,2,0.0,2011,7,2,190705
934,2,0.0,2011,8,2,190705
935,2,0.0003824234,2011,9,2,190705
936,2,0.007179546,2011,10,2,190705
937,2,0.019825935,2011,11,2,190705
938,2,0.052674793,2011,12,2,190705
939,2,0.06903106,2012,1,2,190705
940,2,0.08974294,2012,2,2,190705
941,2,0.10369395,2012,3,2,190705
942,2,0.015185073,2012,4,2,190705
943,2,0.00014782549,2012,5,2,190705
944,2,0.0,2012,6,2,190705
945,2,0.0,2012,7,2,190705
946,2,1.1444092e-05,2012,8,2,190705
947,2,0.0029488474,2012,9,2,190705
948,2,0.01187852,2012,10,2,190705
949,2,0.023935478,2012,11,2,190705
950,2,0.039481096,2012,12,2,190705
951,2,0.0753447,2013,1,2,190705
952,2,0.091529295,2013,2,2,190705
953,2,0.1067554,2013,3,2,190705
954,2,0.1182992,2013,4,2,190705
955,2,6.198883e-05,2013,5,2,190705
956,2,0.0,2013,6,2,190705
957,2,0.0,2013,7,2,190705
958,2,0.00028324127,2013,8,2,190705
959,2,0.0006608963,2013,9,2,190705
960,2,0.0014505654,2013,10,2,190705
961,2,0.03549455,2013,11,2,190705
962,2,0.061244927,2013,12,2,190705
963,2,0.09119167,2014,1,2,190705
964,2,0.100026906,2014,2,2,190705
965,2,0.10499196,2014,3,2,190705
966,2,0.018101554,2014,4,2,190705
967,2,0.0,2014,5,2,190705
968,2,0.0,2014,6,2,190705
969,2,0.0,2014,7,2,190705
970,2,7.247925e-05,2014,8,2,190705
971,2,0.00133515,2014,9,2,190705
972,2,0.019544547,2014,10,2,190705
973,2,0.02701597,2014,11,2,190705
974,2,0.045118526,2014,12,2,190705
975,2,0.08124535,2015,1,2,190705
976,2,0.10179795,2015,2,2,190705
977,2,0.1161705,2015,3,2,190705
978,2,0.03778059,2015,4,2,190705
979,2,0.0,2015,5,2,190705
980,2,0.0,2015,6,2,190705
981,2,0.0,2015,7,2,190705
982,2,0.001577428,2015,8,2,190705
983,2,0.011305377,2015,9,2,190705
984,2,0.01837625,2015,10,2,190705
985,2,0.047030732,2015,11,2,190705
986,2,0.053891767,2015,12,2,190705
987,2,0.062507644,2016,1,2,190705
988,2,0.07285359,2016,2,2,190705
989,2,0.068889916,2016,3,2,190705
990,2,0.00805794,2016,4,2,190705
991,2,8.583069e-06,2016,5,2,190705
992,2,9.536743e-07,2016,6,2,190705
993,2,0.0,2016,7,2,190705
994,2,0.0,2016,8,2,190705
995,2,0.0009050667,2016,9,2,190705
996,2,0.0068621216,2016,10,2,190705
997,2,0.022465777,2016,11,2,190705
998,2,0.046132304,2016,12,2,190705
999,2,0.06745076,2017,1,2,190705
1000,2,0.08692855,2017,2,2,190705
1001,2,0.09313536,2017,3,2,190705
1002,2,0.024510553,2017,4,2,190705
1003,2,0.0003452301,2017,5,2,190705
1004,2,0.0,2017,6,2,190705
1005,2,0.0,2017,7,2,190705
1006,2,0.0,2017,8,2,190705
1007,2,0.0012607754,2017,9,2,190705
1008,2,0.02424924,2017,10,2,190705
1009,2,0.037795834,2017,11,2,190705
1010,2,0.059400417,2017,12,2,190705
1011,2,0.07093374,2018,1,2,190705
1012,2,0.093766704,2018,2,2,190705
1013,2,0.11591013,2018,3,2,190705
1014,2,0.043903455,2018,4,2,190705
1015,2,3.4332275e-05,2018,5,2,190705
1016,2,0.0,2018,6,2,190705
1017,2,0.0,2018,7,2,190705
1018,2,0.0004711151,2018,8,2,190705
1019,2,0.0004348904,2018,9,2,190705
1020,2,0.0023927898,2018,10,2,190705
1021,2,0.031671103,2018,11,2,190705
1022,2,0.047884267,2018,12,2,190705
1023,2,0.059048492,2019,1,2,190705
1024,2,0.06952034,2019,2,2,190705
1025,2,0.037063397,2019,3,2,190705
1026,2,0.010180923,2019,4,2,190705
1027,2,6.67572e-06,2019,5,2,190705
1028,2,0.0,2019,6,2,190705
1029,2,0.0,2019,7,2,190705
1030,2,0.0,2019,8,2,190705
1031,2,5.9127808e-05,2019,9,2,190705
1032,2,0.017971864,2019,10,2,190705
1033,2,0.07135053,2019,11,2,190705
1034,2,0.0869419,2019,12,2,190705
1035,2,0.10724463,2020,1,2,190705
1036,2,0.12196052,2020,2,2,190705
1037,2,0.16258697,2020,3,2,190705
1038,2,0.062207233,2020,4,2,190705
1039,2,0.0,2020,5,2,190705
1040,2,0.0,2020,6,2,190705
1041,2,0.0,2020,7,2,190705
1042,2,1.6212463e-05,2020,8,2,190705
1043,2,0.00027084647,2020,9,2,190705
1044,2,0.0060522826,2020,10,2,190705
1045,2,0.033557545,2020,11,2,190705
1046,2,0.04802259,2020,12,2,190705
1047,2,0.05985536,2021,1,2,190705
1048,2,0.07339912,2021,2,2,190705
1049,2,0.08832002,2021,3,2,190705
1050,2,0.010825601,2021,4,2,190705
1051,2,6.389618e-05,2021,5,2,190705
1052,2,0.0,2021,6,2,190705
1053,2,0.0,2021,7,2,190705
1054,2,0.0,2021,8,2,190705
1055,2,0.004940218,2021,9,2,190705
1056,2,0.006147629,2021,10,2,190705
1057,2,0.02584767,2021,11,2,190705
1058,2,0.081452295,2021,12,2,190705
1059,2,0.09809849,2022,1,2,190705
1060,2,0.13570456,2022,2,2,190705
1061,2,0.17128679,2022,3,2,190705
1062,2,0.08740826,2022,4,2,190705
1063,2,0.00047304333,2022,5,2,190705
1064,2,0.0,2022,6,2,190705
1065,2,0.0,2022,7,2,190705
1066,2,7.43866e-05,2022,8,2,190705
1067,2,0.0006437391,2022,9,2,190705
1068,2,0.0041743787,2022,10,2,190705
1069,2,0.021617934,2022,11,2,190705
1070,2,0.057657994,2022,12,2,190705
1071,2,0.08331965,2023,1,2,190705
1072,2,0.09651245,2023,2,2,190705
1073,2,0.11620387,2023,3,2,190705
1074,2,0.10713975,2023,4,2,190705
1075,2,0.0021353601,2023,5,2,190705
1076,2,0.0,2023,6,2,190705
1077,2,0.0,2023,7,2,190705
1078,2,0.0,2023,8,2,190705
1079,2,0.0002737075,2023,9,2,190705
1080,2,0.008705539,2023,10,2,190705
1081,2,0.031538498,2023,11,2,190705
1082,2,0.06511132,2023,12,2,190705
1083,2,0.08394818,2024,1,2,190705
1084,2,0.09429697,2024,2,2,190705
1085,2,0.110328004,2024,3,2,190705
1086,3,2.2810264,1979,1,3,190104
1087,3,2.291975,1979,2,3,190104
1088,3,2.3435774,1979,3,3,190104
1089,3,2.3146734,1979,4,3,190104
1090,3,2.2237399,1979,5,3,190104
1091,3,2.1460307,1979,6,3,190104
1092,3,2.1454332,1979,7,3,190104
1093,3,2.1454332,1979,8,3,190104
1094,3,2.147811,1979,9,3,190104
1095,3,2.1859217,1979,10,3,190104
1096,3,2.2516518,1979,11,3,190104
1097,3,2.2562933,1979,12,3,190104
1098,3,2.2561026,1980,1,3,190104
1099,3,2.2748082,1980,2,3,190104
1100,3,2.2817767,1980,3,3,190104
1101,3,2.2913265,1980,4,3,190104
1102,3,2.1751635,1980,5,3,190104
1103,3,2.1454332,1980,6,3,190104
1104,3,2.1455603,1980,7,3,190104
1105,3,2.1454458,1980,8,3,190104
1106,3,2.149884,1980,9,3,190104
1107,3,2.2031648,1980,10,3,190104
1108,3,2.2387447,1980,11,3,190104
1109,3,2.233239,1980,12,3,190104
1110,3,2.2714002,1981,1,3,190104
1111,3,2.2673311,1981,2,3,190104
1112,3,2.2845995,1981,3,3,190104
1113,3,2.2794876,1981,4,3,190104
1114,3,2.1476839,1981,5,3,190104
1115,3,2.1454332,1981,6,3,190104
1116,3,2.1454332,1981,7,3,190104
1117,3,2.1454332,1981,8,3,190104
1118,3,2.160718,1981,9,3,190104
1119,3,2.1909444,1981,10,3,190104
1120,3,2.2345994,1981,11,3,190104
1121,3,2.2438185,1981,12,3,190104
1122,3,2.2360997,1982,1,3,190104
1123,3,2.2465527,1982,2,3,190104
1124,3,2.2636178,1982,3,3,190104
1125,3,2.2714255,1982,4,3,190104
1126,3,2.213605,1982,5,3,190104
1127,3,2.1454332,1982,6,3,190104
1128,3,2.1454332,1982,7,3,190104
1129,3,2.1454332,1982,8,3,190104
1130,3,2.1560004,1982,9,3,190104
1131,3,2.2140753,1982,10,3,190104
1132,3,2.2415934,1982,11,3,190104
1133,3,2.2537248,1982,12,3,190104
1134,3,2.2474556,1983,1,3,190104
1135,3,2.261469,1983,2,3,190104
1136,3,2.2701285,1983,3,3,190104
1137,3,2.239368,1983,4,3,190104
1138,3,2.1610742,1983,5,3,190104
1139,3,2.1454332,1983,6,3,190104
1140,3,2.1454332,1983,7,3,190104
1141,3,2.1454713,1983,8,3,190104
1142,3,2.1540546,1983,9,3,190104
1143,3,2.1930935,1983,10,3,190104
1144,3,2.2061021,1983,11,3,190104
1145,3,2.2128928,1983,12,3,190104
1146,3,2.2254694,1984,1,3,190104
1147,3,2.2535338,1984,2,3,190104
1148,3,2.2686536,1984,3,3,190104
1149,3,2.2610238,1984,4,3,190104
1150,3,2.161977,1984,5,3,190104
1151,3,2.146654,1984,6,3,190104
1152,3,2.1454332,1984,7,3,190104
1153,3,2.1473658,1984,8,3,190104
1154,3,2.1464503,1984,9,3,190104
1155,3,2.1697085,1984,10,3,190104
1156,3,2.20127,1984,11,3,190104
1157,3,2.223587,1984,12,3,190104
1158,3,2.257107,1985,1,3,190104
1159,3,2.2530124,1985,2,3,190104
1160,3,2.2713492,1985,3,3,190104
1161,3,2.281789,1985,4,3,190104
1162,3,2.2111125,1985,5,3,190104
1163,3,2.145484,1985,6,3,190104
1164,3,2.1454332,1985,7,3,190104
1165,3,2.1454332,1985,8,3,190104
1166,3,2.1529102,1985,9,3,190104
1167,3,2.1791313,1985,10,3,190104
1168,3,2.198638,1985,11,3,190104
1169,3,2.2444417,1985,12,3,190104
1170,3,2.2576666,1986,1,3,190104
1171,3,2.256357,1986,2,3,190104
1172,3,2.268717,1986,3,3,190104
1173,3,2.2798057,1986,4,3,190104
1174,3,2.217407,1986,5,3,190104
1175,3,2.1454332,1986,6,3,190104
1176,3,2.1454332,1986,7,3,190104
1177,3,2.1454332,1986,8,3,190104
1178,3,2.148256,1986,9,3,190104
1179,3,2.163719,1986,10,3,190104
1180,3,2.2037497,1986,11,3,190104
1181,3,2.2356293,1986,12,3,190104
1182,3,2.2562425,1987,1,3,190104
1183,3,2.2657795,1987,2,3,190104
1184,3,2.271044,1987,3,3,190104
1185,3,2.2804668,1987,4,3,190104
1186,3,2.1936405,1987,5,3,190104
1187,3,2.1468446,1987,6,3,190104
1188,3,2.1454332,1987,7,3,190104
1189,3,2.1476457,1987,8,3,190104
1190,3,2.1610231,1987,9,3,190104
1191,3,2.2104259,1987,10,3,190104
1192,3,2.2433226,1987,11,3,190104
1193,3,2.2549582,1987,12,3,190104
1194,3,2.260833,1988,1,3,190104
1195,3,2.2720997,1988,2,3,190104
1196,3,2.289508,1988,3,3,190104
1197,3,2.2795894,1988,4,3,190104
1198,3,2.1832004,1988,5,3,190104
1199,3,2.1454332,1988,6,3,190104
1200,3,2.1454332,1988,7,3,190104
1201,3,2.1461198,1988,8,3,190104
1202,3,2.153101,1988,9,3,190104
1203,3,2.1768548,1988,10,3,190104
1204,3,2.2193782,1988,11,3,190104
1205,3,2.2525802,1988,12,3,190104
1206,3,2.2409194,1989,1,3,190104
1207,3,2.2425597,1989,2,3,190104
1208,3,2.259968,1989,3,3,190104
1209,3,2.2230785,1989,4,3,190104
1210,3,2.146692,1989,5,3,190104
1211,3,2.1454332,1989,6,3,190104
1212,3,2.1454332,1989,7,3,190104
1213,3,2.1454332,1989,8,3,190104
1214,3,2.145878,1989,9,3,190104
1215,3,2.185464,1989,10,3,190104
1216,3,2.2197342,1989,11,3,190104
1217,3,2.2479386,1989,12,3,190104
1218,3,2.2516136,1990,1,3,190104
1219,3,2.2596629,1990,2,3,190104
1220,3,2.2788773,1990,3,3,190104
1221,3,2.2504818,1990,4,3,190104
1222,3,2.1457129,1990,5,3,190104
1223,3,2.1454332,1990,6,3,190104
1224,3,2.1454332,1990,7,3,190104
1225,3,2.1454458,1990,8,3,190104
1226,3,2.1586325,1990,9,3,190104
1227,3,2.2081242,1990,10,3,190104
1228,3,2.2147365,1990,11,3,190104
1229,3,2.2349682,1990,12,3,190104
1230,3,2.2482312,1991,1,3,190104
1231,3,2.2573614,1991,2,3,190104
1232,3,2.268857,1991,3,3,190104
1233,3,2.251474,1991,4,3,190104
1234,3,2.1647873,1991,5,3,190104
1235,3,2.1454332,1991,6,3,190104
1236,3,2.1455095,1991,7,3,190104
1237,3,2.1459417,1991,8,3,190104
1238,3,2.1488283,1991,9,3,190104
1239,3,2.191911,1991,10,3,190104
1240,3,2.232107,1991,11,3,190104
1241,3,2.2503548,1991,12,3,190104
1242,3,2.2679412,1992,1,3,190104
1243,3,2.2755077,1992,2,3,190104
1244,3,2.290271,1992,3,3,190104
1245,3,2.2932975,1992,4,3,190104
1246,3,2.223231,1992,5,3,190104
1247,3,2.1454332,1992,6,3,190104
1248,3,2.1454332,1992,7,3,190104
1249,3,2.1454332,1992,8,3,190104
1250,3,2.1691234,1992,9,3,190104
1251,3,2.2157156,1992,10,3,190104
1252,3,2.2413137,1992,11,3,190104
1253,3,2.24654,1992,12,3,190104
1254,3,2.2433352,1993,1,3,190104
1255,3,2.2449248,1993,2,3,190104
1256,3,2.259396,1993,3,3,190104
1257,3,2.2259142,1993,4,3,190104
1258,3,2.1455603,1993,5,3,190104
1259,3,2.1454332,1993,6,3,190104
1260,3,2.1454332,1993,7,3,190104
1261,3,2.1454332,1993,8,3,190104
1262,3,2.1585054,1993,9,3,190104
1263,3,2.1777833,1993,10,3,190104
1264,3,2.2207005,1993,11,3,190104
1265,3,2.245281,1993,12,3,190104
1266,3,2.2495537,1994,1,3,190104
1267,3,2.2542715,1994,2,3,190104
1268,3,2.2683356,1994,3,3,190104
1269,3,2.2506218,1994,4,3,190104
1270,3,2.175329,1994,5,3,190104
1271,3,2.1454332,1994,6,3,190104
1272,3,2.1454332,1994,7,3,190104
1273,3,2.1458273,1994,8,3,190104
1274,3,2.1665547,1994,9,3,190104
1275,3,2.2158048,1994,10,3,190104
1276,3,2.2353876,1994,11,3,190104
1277,3,2.250838,1994,12,3,190104
1278,3,2.2627532,1995,1,3,190104
1279,3,2.2662246,1995,2,3,190104
1280,3,2.2703702,1995,3,3,190104
1281,3,2.2579846,1995,4,3,190104
1282,3,2.1477346,1995,5,3,190104
1283,3,2.1454332,1995,6,3,190104
1284,3,2.1454458,1995,7,3,190104
1285,3,2.1454332,1995,8,3,190104
1286,3,2.145878,1995,9,3,190104
1287,3,2.171425,1995,10,3,190104
1288,3,2.2060258,1995,11,3,190104
1289,3,2.2283812,1995,12,3,190104
1290,3,2.2287881,1996,1,3,190104
1291,3,2.2554286,1996,2,3,190104
1292,3,2.2613926,1996,3,3,190104
1293,3,2.2602098,1996,4,3,190104
1294,3,2.1572466,1996,5,3,190104
1295,3,2.1460307,1996,6,3,190104
1296,3,2.1454332,1996,7,3,190104
1297,3,2.1455984,1996,8,3,190104
1298,3,2.1661098,1996,9,3,190104
1299,3,2.2025926,1996,10,3,190104
1300,3,2.2216923,1996,11,3,190104
1301,3,2.2373588,1996,12,3,190104
1302,3,2.245828,1997,1,3,190104
1303,3,2.26948,1997,2,3,190104
1304,3,2.2792206,1997,3,3,190104
1305,3,2.2813313,1997,4,3,190104
1306,3,2.1621044,1997,5,3,190104
1307,3,2.1454332,1997,6,3,190104
1308,3,2.1454332,1997,7,3,190104
1309,3,2.1454332,1997,8,3,190104
1310,3,2.1476457,1997,9,3,190104
1311,3,2.1785333,1997,10,3,190104
1312,3,2.2196703,1997,11,3,190104
1313,3,2.254386,1997,12,3,190104
1314,3,2.2668352,1998,1,3,190104
1315,3,2.2756474,1998,2,3,190104
1316,3,2.28301,1998,3,3,190104
1317,3,2.281268,1998,4,3,190104
1318,3,2.1809876,1998,5,3,190104
1319,3,2.1454332,1998,6,3,190104
1320,3,2.1454332,1998,7,3,190104
1321,3,2.1474676,1998,8,3,190104
1322,3,2.149604,1998,9,3,190104
1323,3,2.1977732,1998,10,3,190104
1324,3,2.2170382,1998,11,3,190104
1325,3,2.2362652,1998,12,3,190104
1326,3,2.2350442,1999,1,3,190104
1327,3,2.241733,1999,2,3,190104
1328,3,2.26007,1999,3,3,190104
1329,3,2.2770844,1999,4,3,190104
1330,3,2.2291186,1999,5,3,190104
1331,3,2.1454332,1999,6,3,190104
1332,3,2.1454332,1999,7,3,190104
1333,3,2.1473787,1999,8,3,190104
1334,3,2.1617227,1999,9,3,190104
1335,3,2.228381,1999,10,3,190104
1336,3,2.2591672,1999,11,3,190104
1337,3,2.2672167,1999,12,3,190104
1338,3,2.2680051,2000,1,3,190104
1339,3,2.2771225,2000,2,3,190104
1340,3,2.2851465,2000,3,3,190104
1341,3,2.2946327,2000,4,3,190104
1342,3,2.205886,2000,5,3,190104
1343,3,2.1473405,2000,6,3,190104
1344,3,2.1454332,2000,7,3,190104
1345,3,2.1455095,2000,8,3,190104
1346,3,2.1504562,2000,9,3,190104
1347,3,2.2047417,2000,10,3,190104
1348,3,2.2376766,2000,11,3,190104
1349,3,2.2491214,2000,12,3,190104
1350,3,2.2683485,2001,1,3,190104
1351,3,2.268857,2001,2,3,190104
1352,3,2.284091,2001,3,3,190104
1353,3,2.2900932,2001,4,3,190104
1354,3,2.2410467,2001,5,3,190104
1355,3,2.1454332,2001,6,3,190104
1356,3,2.1454332,2001,7,3,190104
1357,3,2.145484,2001,8,3,190104
1358,3,2.152745,2001,9,3,190104
1359,3,2.192725,2001,10,3,190104
1360,3,2.2218068,2001,11,3,190104
