"ID","ALT_ID","STATION NAME","STATE","LATITUDE","LONGITUDE","ELEV(FT)","DOMAINS"
"DKCM6","","DOCK C PASCAGOULA","MS","30.355","-88.567","28","co oc"
"FRGM6","","RAGLAND HILLS","MS","31.2042","-89.1783","285","co"
"FSTM6","","BIENVILLE","MS","32.3025","-89.4844","470","co"
"GRBM6","","GRAND BAY","MS","30.4383","-88.4256","7","co"
"GWPM6","","WEST PIER GULFPORT","MS","30.348","-89.087","25","co"
"HLYM6","","DELTA RD","MS","32.9033","-90.8717","100","co"
"K00M","00M","THIGPEN FIELD","MS","31.9538","-89.2353","351","co"
"K01M","01M","TISHOMINGO COUNTY","MS","34.4918","-88.2012","584","co"
"K04M","04M","CALHOUN COUNTY","MS","33.9301","-89.3433","387","co"
"K06M","06M","EUPORA","MS","33.5348","-89.3131","450","co"
"K08M","08M","CARTHAGE-LEAKE COUNT","MS","32.7616","-89.5304","457","co"
"K09M","09M","CHARLESTON MUNI","MS","33.9914","-90.0786","175","co"
"K0R0","0R0","COLUMBIA-MARION COUN","MS","31.297","-89.8128","265","co"
"K14M","14M","HOLLANDALE MUNI","MS","33.1825","-90.8305","114","co"
"K15M","15M","IUKA","MS","34.7733","-88.1661","626","co"
"K17M","17M","MAGEE MUNI","MS","31.8628","-89.8006","555","co"
"K19M","19M","C A MOORE","MS","33.1255","-90.0256","340","co"
"K1M2","1M2","BELZONI MUNI","MS","33.1452","-90.5153","110","co"
"K1R7","","BROOKHAVEN-LINCOLN C","MS","31.6058","-90.4093","489","co"
"K20M","20M","MACON MUNI","MS","33.1337","-88.536","238","co"
"K22M","22M","PONTOTOC COUNTY","MS","34.2756","-89.038","440","co"
"K23M","23M","CLARKE COUNTY","MS","32.086","-88.739","321","co"
"K25M","25M","RIPLEY","MS","34.7227","-89.0147","467","co"
"K2M4","2M4","G V MONTGOMERY","MS","32.3549","-89.4882","518","co"
"K2R0","2R0","WAYNESBORO MUNI","MS","31.6436","-88.6351","169","co"
"K33M","33M","WATER VALLEY MUNI","MS","34.1679","-89.6849","270","co"
"K4R1","4R1","I H BASS JR MEMORIAL","MS","31.0153","-89.4826","310","co"
"K5A4","5A4","OKOLONA MUNI-RICHARD","MS","34.0158","-88.7262","337","co"
"K5A6","","WINONA","MS","33.465","-89.7302","364","co"
"K87I","87I","YAZOO COUNTY","MS","32.8835","-90.464","105","co"
"K8M1","8M1","BOONEVILLE/BALDWYN","MS","34.5919","-88.6485","392","co"
"K8R0","8R0","PASCAGOULA CGS","MS","30.3667","-88.5667","99999","oc"
"K9M4","9M4","ACKERMAN CHOCTAW COU","MS","33.3035","-89.2284","552","co"
"KBIX","BIX","BILOXI","MS","30.4167","-88.9167","26","co oc"
"KC71","C71","CROSBY MUNI","MS","31.2964","-91.0525","336","co"
"KCBM","CBM","COLUMBUS AFB","MS","33.65","-88.45","220","co"
"KCKM","","CLARKSDALE/FLETCHER","MS","34.2997","-90.5123","74","co"
"KCRX","","CORINTH/R THURNER AR","MS","34.915","-88.6035","427","co"
"KDLP","","WEST DELTA OIL PLATF","MS","29.12","-89.55","103","co oc"
"KGLH","GLH","GREENVILLE","MS","33.4939","-90.9811","126","co"
"KGNF","","GRENADA MUNI","MS","33.8324","-89.7982","208","co"
"KGPT","GPT","GULFPORT","MS","30.4","-89.0667","30","co"
"KGTR","GTR","COLUMBUS","MS","33.45","-88.5833","259","co"
"KGWO","GWO","GREENWOOD","MS","33.5","-90.0833","133","co"
"KHBG","HBG","HATTIESBURG","MS","31.2694","-89.2561","151","co"
"KHEZ","HEZ","NATCHEZ  (AWOS)","MS","31.6159","-91.2972","272","co"
"KHKS","","JACKSON","MS","32.3372","-90.2264","342","co"
"KHSA","","BAY ST LOUIS","MS","30.37","-89.45","23","co"
"KIDL","","INDIANOLA MUNI","MS","33.4857","-90.6789","126","co"
"KIKT","","NAKIKA","MS","28.5208","-88.2889","82","co oc"
"KJAN","JAN","JACKSON      ASOS","MS","32.3167","-90.0833","331","co"
"KJVW","","RAYMOND","MS","32.3044","-90.4105","249","co"
"KLMS","LMS","LOUISVILLE","MS","33.15","-89.0667","574","co"
"KLUL","LUL","LAUREL","MS","31.6667","-89.1667","240","co"
"KM11","M11","COPIAH COUNTY","MS","31.9024","-90.3668","435","co"
"KM13","M13","POPLARVILLE-PEARL RI","MS","30.7866","-89.5045","320","co"
"KM23","M23","JAMES H EASOM FIELD","MS","32.312","-89.1357","369","co"
"KM24","M24","DEAN GRIFFIN MEMORIA","MS","30.843","-89.1615","273","co"
"KM37","M37","RULEVILLE-DREW","MS","33.7764","-90.525","137","co"
"KM40","M40","ABERDEEN/AMORY","MS","33.8737","-88.4896","226","co"
"KM41","M41","HOLLY SPRINGS-MARSHA","MS","34.8044","-89.5211","551","co"
"KM43","M43","PRENTISS-JEFFERSON D","MS","31.5953","-89.9064","455","co"
"KM44","M44","HOUSTON MUNI","MS","33.8865","-89.023","338","co"
"KM59","M59","RICHTON-PERRY COUNTY","MS","31.317","-88.9349","167","co"
"KM72","M72","NEW ALBANY-UNION CO","MS","34.549","-89.0244","413","co"
"KM83","M83","MCCHAREN FIELD","MS","33.584","-88.6667","205","co"
"KMBO","","BRUCE CAMPBELL FIELD","MS","32.4387","-90.1031","325","co"
"KMCB","MCB","MCCOMB","MS","31.1819","-90.4722","413","co"
"KMEI","MEI","MERIDIAN     ASOS","MS","32.3333","-88.75","310","co"
"KMJD","","PICAYUNE MUNI","MS","30.4875","-89.6512","55","co"
"KMMS","","SELFS","MS","34.2314","-90.2896","162","co"
"KMPE","","PHILADELPHIA MUNI","MS","32.7992","-89.126","458","co"
"KMYT","","INNOVATOR OIL PLATFO","MS","28.2167","-89.6167","101","co oc"
"KNMM","NMM","MERIDIAN NAS","MS","32.552","-88.5555","317","co"
"KOLV","","OLIVE BRANCH AIRPORT","MS","34.98","-89.79","400","co"
"KOSX","","KOSCIUSKO-ATTALA COU","MS","33.0903","-89.542","494","co"
"KPGL","PGL","PASCAGOULA","MS","30.3833","-88.5","16","co oc"
"KPIB","PIB","LAUREL-HATIESBURG","MS","31.4667","-89.3333","292","co"
"KPMU","","PANOLA COUNTY","MS","34.3635","-89.8929","221","co"
"KPQL","","PASCAGOULA/LOTT ASOS","MS","30.47","-88.53","20","co"
"KRNV","","CLEVELAND","MS","33.7611","-90.7579","135","co"
"KSTF","","GEORGE M BRYAN ARPT","MS","33.4331","-88.8486","331","co"
"KT06","T06","CAMP SHELBY TACR","MS","31.1167","-89.0167","280","co"
"KT36","T36","PAUL PITTMAN MEMORIA","MS","31.146","-90.1681","384","co"
"KTUP","TUP","TUPELO       ASOS","MS","34.2667","-88.7667","361","co"
"KTVR","TVR","VICKSBURG      ASOS","MS","32.3516","-91.0277","86","co"
"KUBS","","COLUMBUS-LOWNDES COU","MS","33.4653","-88.3808","188","co"
"KUOX","UOX","OXFORD","MS","34.3833","-89.55","449","co"
"KUTA","KM97","TUNICA_MUNI_ARPT","MS","34.681","-90.3467","194","co"
"KVKS","","VICKSBURG","MS","32.2333","-90.9333","105","co"
"LAUM6","","WAUSAU","MS","31.5242","-88.8889","312","co"
"LKKM6","","GREENE","MS","31.1369","-88.5997","156","co"
"MFCM6","","MONROE","MS","33.7939","-88.3467","354","co"
"MPAM6","","PIKE","MS","31.1869","-90.478","366","co"
"NNHM6","","HANCOCK","MS","30.4511","-89.4544","98","co"
"NOXM6","","NOXUBEE - FTS","MS","33.2661","-88.7933","250","co"
"PTBM6","","PETIT BOIS ISLAND","MS","30.213","-88.5","14","co oc"
"RARM6","","RANGE A R PASCAGOULA","MS","30.343","-88.512","15","co oc"
"RHCM6","","COVINGTON","MS","31.7497","-89.5164","290","co"
"RHOM6","","HOLMES","MS","33.2211","-90.1983","22","co"
"RLDM6","","LAUDERDALE","MS","32.3675","-88.4567","221","co"
"RMAM6","","MARION","MS","31.2114","-89.9225","380","co"
"RMPM6","","WARREN","MS","32.3564","-90.8439","248","co"
"RNEM6","","NESHOBA","MS","32.7981","-89.1247","459","co"
"RRWM6","","HIGHWAY 43","MS","32.5269","-89.9697","277","co"
"SHCM6","","MS SANDHILL CRANE -","MS","30.4528","-88.6617","25","co"
"TFWM6","","TUPELO","MS","34.3306","-88.7069","320","co"
"TISM6","","TISHOMINGO","MS","34.7775","-88.1653","300","co"
"TNFM6","","TOMBIGBEE","MS","33.2805","-89.1389","550","co"
"TROM6","","HIGHWAY 41","MS","34.0903","-88.8647","320","co"
"TRPG","","JOHN OSBORNE AIRPORT","MS","16.7914","-62.1933","551","oc"
"WINM6","","WINBORN","MS","34.6203","-89.3142","500","co"
"WYCM6","","BAY WAVELAND YACHT","MS","30.3261","-89.3261","33","co"
"YALM6","","YALLABUSHA","MS","33.9858","-89.7967","370","co"
"ALDM8","","ZORTMAN BLM","MT","47.9119","-108.5038","3980","co"
"ARMM8","","ARMELLS CREEK","MT","47.5887","-108.868","2845","co"
"BADM8","","BADGER PASS","MT","48.1333","-113.0333","6900","co"
"BAFM8","","BADGER PEAK","MT","45.6481","-106.5027","4383","co"
"BDLM8","","BEAVERHEAD DEERLODGE","MT","45.6626","-112.809","6791","co"
"BEAM8","","BEAGLE SPRINGS","MT","44.4667","-112.9833","8850","co"
"BEFM8","","BENCHMARK","MT","47.5","-112.9","5350","co"
"BEVM8","","BEAVER CREEK","MT","44.95","-111.35","7850","co"
"BGRM8","","BROWNING","MT","48.5614","-113.0132","4384","co"
"BGSM8","","BIG SKY","MT","45.2618","-111.308","7218","co"
"BHMM8","","BIGHORN MOUNTAIN","MT","45.0733","-107.8887","8180","co"
"BIFM8","","BC BALDY","MT","48.6333","-115.5833","4300","co"
"BLBM8","","BLACK BEAR","MT","44.5","-111.1167","7950","co"
"BLOM8","","BLODDY DICK","MT","45.1667","-113.5","7550","co"
"BLUM8","","BLUFF CREEK","MT","48.8683","-106.9481","2550","co"
"BOOM8","","BOORMAN","MT","48.1439","-114.718","3963","co"
"BOXM8","","BOX CANYON","MT","45.2833","-110.25","6700","co"
"BRAM8","","BRAVO","MT","47.285","-110.3516","4035","co"
"BRLM8","","BARKER LAKE","MT","46.1","-113.1333","8250","co"
"BRRM8","","BRENNER","MT","44.9365","-113.2523","6631","co"
"BRTM8","","WILD HORSE","MT","45.1296","-108.3039","8150","co"
"BSCM8","","BASIN CREEK","MT","45.8","-112.5167","7180","co"
"BSHM8","","BRADSHAW CREEK","MT","45.0549","-105.9484","3930","co"
"BSKM8","","LONE MOUNTAIN","MT","45.2833","-111.4333","8880","co"
"BSPM8","","BANNACK STATE PARK","MT","45.1578","-113.0058","5941","co"
"BSYM8","","BIG SANDY","MT","48.135","-110.0608","2770","co"
"BTKM8","","BURNT CREEK","MT","44.9475","-111.9611","6954","co"
"CACM8","","CANNONBALL CREEK","MT","46.4837","-104.0668","2959","co"
"CBUM8","","CHAIN BUTTES","MT","47.5273","-108.051","2928","co"
"CHEM8","","CHESTER","MT","48.5089","-110.9614","3165","co"
"CLCM8","","COLE CREEK","MT","45.2","-109.35","7850","co"
"CLVM8","","CALVERT CREEK","MT","45.8833","-113.3333","6430","co"
"CMDM8","","CLOVER MEADOW","MT","45.0225","-111.8478","8800","co"
"CONM8","","CONDON WORK CENTER","MT","47.5361","-113.7172","3684","co"
"COPM8","","COPPER BOTTOM","MT","47.05","-112.6","5200","co"
"CPCM8","","COPPER CAMP","MT","47.0833","-112.7333","6950","co"
"CRDM8","","CONRAD","MT","48.1794","-111.9614","3350","co"
"CRRM8","","CARROT BASIN","MT","44.9667","-111.2833","9000","co"
"CRYM8","","CRYSTAL LAKE","MT","46.7903","-109.5122","6050","co"
"CYFM8","","HORNET","MT","48.8766","-114.5093","6500","co"
"DAZM8","","DAISY PEAK","MT","46.6667","-110.3333","7600","co"
"DBCM8","","DRY BLOOD CREEK","MT","47.2441","-108.3589","3153","co"
"DBOM8","","DEARBORN","MT","47.1328","-111.9008","3572","co"
"DBYM8","","DERBY MOUNTAIN","MT","45.5772","-109.8788","6600","co"
"DCRM8","","DEEP CREEK","MT","48.3556","-113.1137","5340","co"
"DDMM8","","DEADMAN CREEK","MT","46.8","-110.6833","6450","co"
"DEEM8","","DEER MOUNTAIN","MT","46.0255","-114.0552","7282","co"
"DHLM8","","DARKHORSE LAKE","MT","45.1667","-113.5833","8700","co"
"DIVM8","","DIVIDE","MT","44.8","-112.05","7800","co"
"DPYM8","","DUPUYER CREEK","MT","48.0667","-112.75","5750","co"
"DRBM8","242221","DARBY","MT","46.0247","-114.1769","3880","co"
"EKHM8","","ELKHORN","MT","46.3147","-111.6966","6010","co"
"EKIM8","","EKALAKA","MT","45.8104","-104.463","3996","co"
"ENNM8","","ENNIS","MT","45.3019","-111.7541","5202","co"
"EURM8","","EUREKA","MT","48.8978","-115.0583","2632","co"
"FBLM8","","FORT BELKNAP","MT","48.3042","-108.7189","2665","co"
"FCRM8","","FRENCH CREEK","MT","45.33","-112.9127","7422","co"
"FHFM8","","FORT HOWES","MT","45.2972","-106.1618","3444","co"
"FIEM8","","FIELDING","MT","48.2777","-113.4325","4641","co"
"FRHM8","","FROHNER MEADOWS","MT","46.45","-112.2","6480","co"
"FSHM8","","FISHER CREEK","MT","46.2667","-110.4333","9100","co"
"FSLM8","","FISHTAIL","MT","45.4581","-109.5713","4550","co"
"FTMM8","","FLATTOP MOUNTAIN","MT","48.8","-113.85","6300","co"
"GAAM8","","GALENA","MT","46.221","-112.2285","6545","co"
"GINM8","","GINGER","MT","46.3292","-111.588","4370","co"
"GLFM8","","GOLF","MT","47.2417","-112.0916","4310","co"
"GPKM8","","GATES PARK","MT","47.7897","-112.9394","5400","co"
"GPRM8","","GIRD POINT","MT","46.1932","-113.9225","6950","co"
"GSNM8","","GLEASON","MT","47.8725","-112.6708","5060","co"
"HARM8","","HARLEM","MT","48.5333","-108.784","2365","co"
"HBOM8","","HILLSBORO","MT","45.1039","-108.2197","3986","co"
"HBRM8","","HEBGEN LAKE","MT","44.666","-111.0991","6700","co"
"HGHM8","","HUNGRY HORSE DAM","MT","48.3428","-114.0217","3160","co"
"HNYM8","","HUNGRY HORSE","MT","48.3833","-114.0575","3123","co"
"HOOM8","","HOODOO BASIN","MT","46.9833","-115.0333","6050","co"
"HORM8","","HORSE THIEF","MT","46.4258","-108.6745","3414","co"
"HOTM8","","HOT SPRINGS","MT","47.613","-114.6153","2730","co"
"HRKM8","","HARKNESS","MT","44.465","-112.9519","8400","co"
"HRTM8","","HEART BUTTE","MT","48.2928","-112.8352","4439","co"
"HRWM8","","HELENA","MT","46.7317","-112.0191","3800","co"
"INCM8","","SETH","MT","46.75","-112.81","6224","co"
"JETM8","","JETTE","MT","47.767","-114.2337","3593","co"
"JPKM8","","JUDITH PEAK","MT","47.2175","-109.2228","6428","co"
"JRWM8","","JUDITH RIVER WMA","MT","46.8847","-110.2894","5045","co"
"K00F","00F","BROADUS","MT","45.4705","-105.4571","3282","co"
"K00U","00U","BIG HORN COUNTY","MT","45.7444","-107.6604","3025","co"
"K02T","02T","WISE RIVER","MT","45.77","-112.9805","5830","co"
"K0S1","0S1","MEADOW CREEK USFS","MT","47.8494","-113.4174","3993","co"
"K1AM","","RAYNESFORD","MT","47.2833","-110.8","3906","co"
"K1BM","","GEYSER","MT","47.2833","-110.3667","4049","co"
"K1CM","","STANFORD","MT","47.1","-110.1667","4386","co"
"K1DM","","DENTON","MT","47.38","-109.82","3587","co"
"K1EM","","WINIFRED","MT","47.45","-109.4167","3661","co"
"K1FM","","AUGUSTA","MT","47.6","-112.32","4406","co"
"K1GM","","SIMMS","MT","47.33","-112.1","4301","co"
"K1HM","","FAIRFIELD","MT","47.7","-111.95","3868","co"
"K1IM","","ULM","MT","47.32","-111.47","3635","co"
"K1JM","","POWER","MT","47.75","-111.55","3780","co"
"K1KM","","HARLOWTON","MT","46.45","-109.8","4364","co"
"K1LM","","JUDITH GAP","MT","46.7","-109.7333","4639","co"
"K1MM","","MOORE","MT","47.0167","-109.6333","4121","co"
"K1NM","","GRASS RANGE","MT","47.0667","-109.0333","3721","co"
"K1OM","","ROY","MT","47.33","-108.93","3563","co"
"K1S3","1S3","TILLITT FIELD","MT","46.2712","-106.6239","2729","co"
"K23S","23S","SEELEY LAKE","MT","47.1819","-113.4452","4256","co"
"K29S","29S","GARDINER","MT","45.0499","-110.7466","5286","co"
"K32S","32S","STEVENSVILLE","MT","46.5251","-114.0528","3614","co"
"K37S","37S","FORT PECK","MT","48.0048","-106.4779","2290","co"
"K38S","","DEER LODGE","MT","46.3878","-112.7649","4693","co"
"K3DU","3DU","DRUMMOND","MT","46.6667","-113.15","3943","co"
"K3HT","3HT","HARLOWTON","MT","46.4333","-109.8333","4160","co"
"K3TH","3TH","THOMPSON FALLS","MT","47.6","-115.3667","2379","co"
"K3U3","3U3","BOWMAN FIELD","MT","46.1534","-112.8677","5034","co"
"K3U5","3U5","AUGUSTA","MT","47.4634","-112.3801","4145","co"
"K3U7","3U7","BENCHMARK","MT","47.482","-112.8723","5434","co"
"K3U8","3U8","BIG SANDY","MT","48.1634","-110.1143","2699","co"
"K3U9","3U9","BOULDER","MT","46.2117","-112.1076","4968","co"
"K48S","48S","HARLEM","MT","48.5663","-108.774","2643","co"
"K49S","49S","BABB","MT","48.8482","-113.4293","4518","co"
"K4BQ","4BQ","BROADUS","MT","45.4333","-105.4","3025","co"
"K4HA","4HA","WHITEHALL","MT","45.8667","-111.9667","4278","co"
"K4U6","4U6","CIRCLE TOWN COUNTY","MT","47.4183","-105.5609","2441","co"
"K4U9","4U9","DELL FLIGHT STRIP","MT","44.7358","-112.7197","6007","co"
"K52S","52S","ST IGNATIUS","MT","47.325","-114.0808","3006","co"
"K53U","53U","FERNDALE AIRFIELD","MT","48.0605","-114.0012","3072","co"
"K57S","57S","TROY","MT","48.4802","-115.9035","2017","co"
"K58S","58S","WHITEFISH","MT","48.408","-114.2996","3066","co"
"K5U0","5U0","DENTON","MT","47.3209","-109.9419","3594","co"
"K5U1","5U1","DUTTON","MT","47.8472","-111.6983","3699","co"
"K5U5","5U5","FAIRFIELD","MT","47.6338","-111.9812","3991","co"
"K5U6","5U6","FAIRVIEW","MT","47.8625","-104.0714","2152","co"
"K5U7","5U7","FORT SMITH LANDING S","MT","45.3208","-107.9312","3242","co"
"K5U8","5U8","GERALDINE","MT","47.5965","-110.2661","3178","co"
"K6S0","6S0","BIG TIMBER","MT","45.8065","-109.9783","4494","co"
"K6S1","6S1","BRIDGER MUNI","MT","45.2916","-108.9257","3720","co"
"K6S3","6S3","WOLTERMANN MEMORIAL","MT","45.6305","-109.2392","3575","co"
"K6S5","","HAMILTON","MT","46.2515","-114.1255","3642","co"
"K6S8","6S8","LAUREL MUNI","MT","45.7044","-108.7595","3517","co"
"K6U5","6U5","HINSDALE","MT","48.388","-107.0833","2220","co"
"K6U6","6U6","HOGELAND","MT","48.8601","-108.6609","3139","co"
"K6U7","6U7","HYSHAM","MT","46.2935","-107.1933","2624","co"
"K79S","","FORT BENTON","MT","47.8451","-110.6364","2869","co"
"K7S0","7S0","RONAN","MT","47.5672","-114.1011","3086","co"
"K7S1","","TWIN BRIDGES","MT","45.5338","-112.3025","4777","co"
"K7S2","7S2","WINNETT","MT","46.9767","-108.365","2989","co"
"K7S4","7S4","WISDOM","MT","45.5916","-113.4592","6133","co"
"K7S6","","WHITE SULPHUR SPRING","MT","46.4956","-110.9118","5061","co"
"K7S7","7S7","VALIER","MT","48.3001","-112.2511","3826","co"
"K7S8","7S8","ROSS INTL","MT","48.9986","-111.9782","3553","co"
"K7U8","7U8","RICHEY","MT","47.6264","-105.0796","2494","co"
"K80S","80S","LAVINA","MT","46.3073","-108.9548","3512","co"
"K88M","88M","EUREKA","MT","48.9684","-115.0794","2672","co"
"K8S0","8S0","STARR-BROWNING AIRST","MT","48.601","-113.1153","4657","co"
"K8S1","8S1","POLSON","MT","47.6954","-114.1853","2941","co"
"K8U0","8U0","RYEGATE","MT","46.2905","-109.2477","3689","co"
"K8U2","8U2","SCHAFER /USFS/","MT","48.0796","-113.245","4856","co"
"K8U3","8U3","SCOBEY BORDER STATIO","MT","48.9995","-105.4003","2501","co"
"K8U4","8U4","SPOTTED BEAR /USFS/","MT","47.9617","-113.5595","3672","co"
"K8U6","8U6","TERRY","MT","46.7771","-105.3131","2283","co"
"K8U8","8U8","TOWNSEND","MT","46.3312","-111.4826","3897","co"
"K8U9","8U9","CANYON FERRY","MT","46.4188","-111.5772","3840","co"
"K97M","97M","EKALAKA","MT","45.8765","-104.5376","3503","co"
"K9S2","9S2","SCOBEY","MT","48.8077","-105.4395","2434","co"
"K9S4","9S4","SUPERIOR","MT","47.2","-114.8833","2710","co"
"K9S5","","THREE FORKS","MT","45.8781","-111.5694","4089","co"
"K9S7","9S7","WINIFRED","MT","47.5554","-109.3867","3354","co"
"K9U0","9U0","TURNER","MT","48.8503","-108.4038","3051","co"
"K9U1","9U1","WILSALL","MT","46.0497","-110.6855","5134","co"
"KB70","B70","TIBER DAM","MT","48.3139","-111.1091","3023","co"
"KBB0","BB0","BLACK BUTTE NORTH","MT","47.8456","-109.1869","3150","co"
"KBHK","","BAKER","MT","46.3478","-104.2575","2971","co"
"KBIL","BIL","BILLINGS     ASOS","MT","45.8","-108.5333","3570","co"
"KBTM","BTM","BUTTE","MT","45.9647","-112.5006","5539","co"
"KBW8","BW8","BULLWHACKER","MT","47.8478","-109.0994","3100","co"
"KBYZ","","BILLINGS  WFO","MT","45.7508","-108.5706","3185","co"
"KBZN","BZN","BOZEMAN      ASOS","MT","45.7833","-111.15","4462","co"
"KCII","","CHOTEAU","MT","47.8283","-112.1683","3947","co"
"KCTB","CTB","CUTBANK","MT","48.6167","-112.3833","3837","co"
"KCW0","CW0","COW CREEK","MT","47.9475","-109.0081","3300","co"
"KDB9","DB9","DARBY","MT","46.0167","-114.0167","3880","co"
"KDLN","DLN","DILLON","MT","45.25","-112.55","5240","co"
"KEKS","","ENNIS BIG SKY ARPT","MT","45.2743","-116.6488","5361","co"
"KETM","ETM","ELLISTON","MT","46.5667","-112.4333","5076","co"
"KGDV","GDV","GLENDIVE","MT","47.1333","-104.8","2456","co"
"KGFA","GFA","MALMSTROM AFB","MT","47.5047","-111.1873","3524","co"
"KGGW","GGW","GLASGOW      ASOS","MT","48.2167","-106.6167","2298","co"
"KGPI","KFCA FCA","KALISPELL    ASOS","MT","48.3114","-114.2551","2973","co"
"KGSG","GSG","VALLEY IND PK APT","MT","48.4167","-106.5333","2759","co"
"KGTF","GTF","GREAT FALLS  ASOS","MT","47.4833","-111.3667","3657","co"
"KH28","H28","WHETSTONE INTL","MT","49","-112.7926","4336","co"
"KHH9","HH9","HUNGREY HORSE DAM","MT","48.35","-114","3160","co"
"KHLN","HLN","HELENA       ASOS","MT","46.6","-112","3898","co"
"KHMM","","HAMILTON/RAVALLI_CO","MT","46.25","-114.15","3642","co"
"KHVR","HVR","HAVRE        ASOS","MT","48.55","-109.7667","2599","co"
"KHWQ","","WHEATLAND COUNTY AT","MT","46.4486","-109.8528","4312","co"
"KIGM8","","KING COULEE","MT","47.7967","-107.0217","2760","co"
"KJDN","JDN","JORDAN         ASOS","MT","47.3258","-106.9475","2661","co"
"KLC0","LC0","LEFT COULEE","MT","47.8853","-109.0228","3150","co"
"KLHA2","","SMOKE USFS R2-924","MT","46.9269","-114.0962","3200","co"
"KLTY","","LIBERTY COUNTY","MT","48.5107","-110.9909","3185","co"
"KLVM","LVM","LIVINGSTON","MT","45.6983","-110.4408","4652","co"
"KLWT","LWT","LEWISTOWN","MT","47.05","-109.4667","4144","co"
"KM26","M26","DRUMMOND","MT","46.6208","-113.2051","4245","co"
"KM42","M42","RUSSIAN FLAT","MT","46.7243","-110.4178","6336","co"
"KM46","","COLSTRIP","MT","45.8528","-106.7093","3425","co"
"KM75","","MALTA AIRPORT","MT","48.3669","-107.9193","2254","co"
"KMLS","MLS","MILES CITY","MT","46.4267","-105.8825","2627","co"
"KMQM","MQM","MONIDA","MT","44.5667","-112.3167","6785","co"
"KMSO","MSO","MISSOULA","MT","46.9167","-114.0833","3189","co"
"KMT3","MT3","KNOX RIDGE","MT","47.6167","-108.8481","2950","co"
"KMVH","","N BAR RANCH","MT","46.8381","-108.9368","4446","co"
"KOLF","OLF","WOLF POINT","MT","48.1","-105.5833","1985","co"
"KOV9","OV9","OVANDO","MT","47.0167","-113.1333","4109","co"
"KPO1","PO1","POPLAR MUNI","MT","48.1344","-105.1621","2037","co"
"KPWD","","SHER-WOOD","MT","48.789","-104.523","2264","co"
"KRC0","RC0","ROCK CREEK","MT","46.7271","-113.6576","3547","co"
"KRED","","RED LODGE","MT","45.1854","-109.2577","5763","co"
"KRPX","","ROUNDUP","MT","46.475","-108.5434","3490","co"
"KS00","S00","OPHEIM","MT","48.8667","-106.4173","3264","co"
"KS01","","CONRAD","MT","48.1686","-111.9765","3545","co"
"KS04","S04","CONDON USFS","MT","47.5388","-113.7204","3686","co"
"KS09","S09","HOT SPRINGS","MT","47.6124","-114.6135","2763","co"
"KS27","S27","KALISPELL CITY","MT","48.1786","-114.3037","2932","co"
"KS34","S34","PLAINS","MT","47.4736","-114.9071","2467","co"
"KS59","S59","LIBBY","MT","48.2838","-115.4902","2601","co"
"KS64","S64","STANFORD/BIGGERSTAFF","MT","47.1468","-110.2299","4327","co"
"KS69","S69","LINCOLN","MT","46.9547","-112.6502","4603","co"
"KS71","","CHINOOK","MT","48.5921","-109.2506","2416","co"
"KS85","S85","BIG SKY FIELD","MT","48.1536","-104.5041","1953","co"
"KSBX","","SHELBY","MT","48.5407","-111.8713","3443","co"
