# SKAGWAY_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1987, 1990, 1992, 1993, 1994, 1995, 1996, 1997
#
d_since_march1,1982,1983,1984,1985,1986,1988,1989,1991,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
64,1082.50,1289.50,1409.50,1183.50,1090.48,1290.00,1210.00,1194.50,1305.00,1094.50,1212.50,1158.50,888.50,1182.50,1275.50,1410.00,1012.00,962.00,1144.00,1017.00,1281.50,1015.50,1233.00,901.50,1194.50,1360.00,1624.00,1191.50,1157.50,1398.00,1113.50,1098.31,1226.50
65,1108.00,1315.00,1431.50,1208.50,1116.98,1317.50,1239.50,1221.00,1332.50,1120.00,1238.00,1180.00,910.00,1205.00,1303.50,1441.00,1036.50,986.50,1166.50,1051.50,1307.50,1039.50,1257.00,928.00,1226.00,1387.00,1652.50,1222.00,1188.50,1424.00,1139.00,1128.31,1249.50
66,1135.00,1342.00,1456.00,1236.50,1143.98,1346.00,1270.50,1250.00,1360.00,1147.00,1264.00,1207.00,932.50,1229.00,1333.50,1472.50,1058.50,1010.00,1188.50,1076.50,1334.50,1065.00,1279.50,953.00,1253.00,1415.50,1682.00,1251.00,1218.50,1451.50,1168.50,1159.81,1271.00
67,1160.50,1372.50,1486.50,1264.50,1170.48,1380.50,1300.00,1279.00,1386.00,1171.00,1291.00,1230.00,955.00,1254.50,1364.00,1506.50,1082.50,1034.00,1208.50,1105.50,1361.50,1091.50,1303.00,979.00,1282.00,1441.50,1711.00,1278.50,1249.00,1479.50,1199.00,1185.81,1299.00
68,1185.50,1405.00,1524.00,1292.50,1196.98,1413.50,1329.50,1308.00,1412.50,1197.50,1318.00,1251.00,978.50,1284.50,1396.50,1541.00,1107.00,1058.50,1232.00,1132.00,1388.50,1118.50,1325.50,1008.50,1312.50,1475.00,1742.00,1306.50,1285.50,1512.00,1233.50,1213.31,1331.00
69,1208.00,1438.50,1550.00,1319.00,1224.98,1448.50,1358.50,1340.00,1442.00,1221.00,1350.50,1274.00,1001.50,1315.00,1422.50,1575.00,1128.50,1082.50,1259.00,1156.00,1414.00,1142.50,1348.50,1040.50,1349.50,1507.50,1773.50,1334.00,1326.00,1541.05,1274.00,1241.31,1358.00
70,1236.50,1468.50,1578.00,1343.50,1248.98,1483.00,1383.50,1362.00,1471.00,1246.50,1382.50,1298.50,1025.00,1346.00,1452.50,1607.50,1152.50,1106.00,1288.00,1181.50,1439.00,1167.00,1373.00,1072.50,1389.00,1539.50,1807.50,1367.00,1360.00,1570.45,1316.00,1268.81,1381.50
71,1260.50,1497.00,1605.00,1368.00,1273.98,1514.00,1413.00,1384.50,1498.00,1273.50,1417.50,1323.00,1049.00,1375.00,1484.00,1641.50,1176.00,1129.00,1317.00,1211.00,1466.00,1196.00,1397.00,1096.50,1421.00,1572.50,1846.50,1409.50,1393.50,1600.28,1355.00,1297.81,1408.50
72,1286.00,1532.00,1632.00,1389.50,1299.98,1545.50,1440.50,1409.00,1524.00,1300.50,1451.00,1353.00,1073.50,1402.50,1516.50,1674.50,1199.00,1155.00,1342.00,1240.50,1493.50,1222.50,1420.50,1122.50,1460.00,1609.50,1888.00,1446.00,1426.00,1630.31,1390.00,1326.81,1435.50
73,1310.50,1565.00,1665.00,1414.00,1327.48,1575.00,1468.00,1440.50,1550.00,1334.00,1481.50,1379.50,1102.50,1427.00,1550.50,1706.00,1223.00,1181.50,1368.50,1267.50,1519.50,1248.00,1446.00,1150.00,1495.50,1647.50,1930.50,1478.00,1454.50,1664.31,1422.00,1352.31,1462.50
74,1334.00,1599.00,1697.50,1433.50,1355.98,1604.00,1497.00,1469.00,1578.50,1369.50,1507.50,1410.00,1128.50,1451.00,1583.00,1739.00,1249.00,1207.50,1390.00,1294.50,1547.00,1274.50,1469.00,1178.50,1528.50,1682.50,1972.50,1505.00,1484.00,1702.31,1454.50,1378.31,1487.50
75,1358.00,1635.50,1731.00,1454.50,1382.98,1630.50,1527.50,1498.50,1609.00,1403.00,1534.00,1438.50,1154.00,1476.00,1613.50,1771.50,1275.50,1241.50,1417.50,1321.00,1575.00,1302.00,1492.00,1207.00,1568.00,1718.50,2009.50,1539.00,1509.00,1733.81,1486.50,1403.81,1517.00
