# DUTCH_HARBOR
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# Excluded years (more than 10 days of missing data): 1980, 1981, 1982, 1983, 1984, 1986, 1987, 1988, 1989, 1990, 2001, 2008, 2009, 2018, 2019, 2021
#
d_since_march1,1985,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2003,2004,2005,2006,2007,2010,2011,2012,2013,2014,2015,2016,2017,2020,2022
65,810.93,1094.45,913.64,1062.31,807.56,930.01,1205.50,1022.96,1183.50,1013.94,1012.76,1190.52,1158.72,1049.11,1116.67,1111.12,894.79,795.56,1009.50,818.50,978.50,1130.00,1153.00,1211.00,1053.50,1253.44,1051.57
66,831.93,1112.45,929.64,1081.31,823.06,946.51,1232.50,1044.96,1201.50,1032.94,1029.26,1219.02,1183.72,1079.61,1134.17,1127.12,916.29,815.06,1032.00,831.50,996.50,1147.50,1176.00,1230.50,1075.00,1273.94,1068.57
67,850.93,1130.95,945.64,1098.31,838.56,966.51,1256.50,1066.96,1221.50,1050.94,1046.76,1247.52,1208.22,1105.61,1154.41,1143.12,938.29,833.06,1054.50,846.50,1016.50,1168.00,1200.00,1254.50,1097.50,1294.44,1086.57
68,868.43,1151.45,962.14,1116.31,856.56,987.01,1285.50,1088.96,1242.50,1068.94,1062.26,1274.52,1230.72,1130.61,1176.41,1161.62,959.79,855.06,1077.50,863.00,1035.50,1189.00,1223.00,1281.50,1120.00,1317.44,1106.07
69,888.93,1171.95,977.64,1134.81,874.56,1005.51,1313.00,1112.46,1261.50,1087.44,1080.26,1295.22,1253.72,1155.11,1196.91,1177.12,982.79,877.06,1097.50,880.50,1053.50,1211.00,1246.00,1309.50,1143.00,1341.44,1126.07
70,907.43,1189.45,994.14,1153.81,890.56,1023.51,1337.50,1133.96,1280.50,1105.94,1097.26,1316.22,1276.72,1181.11,1219.91,1193.62,1008.79,903.56,1116.00,895.00,1071.50,1235.50,1272.00,1334.50,1168.50,1363.94,1144.57
71,924.43,1210.45,1015.14,1178.31,907.06,1043.51,1367.00,1153.96,1305.00,1128.44,1113.76,1337.22,1301.22,1205.61,1243.41,1209.62,1033.29,920.06,1131.00,909.00,1088.50,1258.50,1296.00,1360.50,1191.00,1386.44,1163.57
72,940.93,1230.95,1039.14,1202.31,924.06,1066.01,1389.00,1173.96,1327.00,1151.44,1129.76,1360.72,1322.72,1230.61,1267.41,1227.12,1054.79,937.06,1155.50,922.00,1105.50,1278.50,1322.00,1386.50,1216.50,1408.94,1183.57
73,954.93,1250.95,1062.64,1225.31,940.56,1087.01,1410.00,1198.46,1347.00,1177.94,1148.76,1386.22,1341.22,1252.28,1292.41,1249.12,1071.79,955.56,1180.00,937.00,1123.00,1300.00,1349.50,1411.50,1240.50,1432.44,1203.57
74,969.93,1270.45,1087.64,1247.81,959.56,1111.51,1431.00,1227.46,1368.50,1198.94,1169.76,1410.22,1359.22,1275.78,1316.91,1272.12,1086.29,973.06,1204.50,956.50,1141.00,1323.00,1375.00,1436.50,1263.50,1457.44,1223.57
75,992.43,1291.95,1109.64,1270.81,978.56,1134.01,1449.50,1253.46,1390.17,1218.94,1190.26,1433.22,1379.22,1300.28,1342.41,1292.62,1100.79,992.06,1230.50,979.00,1158.00,1348.50,1398.50,1460.00,1283.50,1481.44,1246.07
76,1017.93,1312.95,1130.14,1295.81,1002.06,1155.01,1471.80,1279.96,1410.17,1242.44,1210.26,1457.22,1400.72,1324.78,1364.91,1314.62,1120.79,1012.56,1253.00,1003.00,1173.00,1374.00,1423.50,1483.50,1306.00,1507.44,1265.07
77,1040.43,1333.45,1154.14,1318.31,1020.56,1178.01,1495.30,1301.96,1431.17,1266.44,1231.26,1479.72,1420.22,1348.28,1387.41,1341.12,1141.79,1029.56,1273.50,1024.50,1189.00,1398.50,1449.50,1510.50,1330.00,1534.94,1284.07
78,1062.93,1352.95,1181.14,1343.31,1040.56,1198.51,1517.30,1326.96,1448.67,1288.94,1252.76,1504.72,1442.72,1372.78,1404.91,1365.62,1162.29,1048.06,1294.50,1046.50,1205.50,1423.00,1475.00,1532.50,1352.50,1562.44,1304.57
79,1083.93,1377.95,1205.14,1372.31,1061.56,1219.01,1538.80,1351.46,1465.17,1312.44,1271.76,1534.72,1466.72,1398.78,1419.91,1394.12,1184.79,1066.06,1316.50,1066.00,1225.00,1445.50,1499.00,1557.50,1376.50,1591.44,1325.57
80,1105.93,1399.45,1229.14,1394.31,1086.06,1243.01,1560.80,1376.46,1485.67,1332.94,1293.26,1563.22,1492.22,1423.28,1435.91,1420.62,1207.79,1086.06,1337.00,1086.00,1246.50,1466.00,1522.00,1582.00,1399.50,1619.94,1348.57
81,1127.93,1421.95,1250.14,1412.81,1108.56,1269.51,1581.30,1401.96,1504.67,1354.44,1310.76,1586.22,1517.22,1449.78,1454.91,1441.12,1228.79,1107.06,1360.00,1105.00,1271.50,1488.50,1546.50,1607.00,1425.50,1645.44,1370.93
82,1149.43,1446.45,1276.64,1433.81,1127.56,1293.01,1600.30,1427.96,1524.67,1375.94,1329.26,1611.22,1543.22,1478.78,1475.41,1462.12,1249.29,1128.06,1383.50,1124.50,1297.50,1513.00,1571.50,1633.50,1450.50,1669.94,1393.95
83,1169.93,1467.45,1304.14,1455.31,1146.06,1318.51,1619.80,1456.96,1546.17,1398.94,1347.76,1636.72,1566.72,1508.78,1500.91,1481.12,1268.29,1149.06,1407.50,1145.00,1320.50,1534.50,1594.50,1663.50,1478.00,1691.94,1417.22
84,1187.43,1492.45,1326.64,1477.81,1163.56,1344.01,1642.80,1486.96,1565.67,1423.94,1367.26,1664.22,1589.22,1535.28,1530.41,1500.12,1287.79,1172.56,1431.00,1166.50,1344.50,1555.50,1618.50,1692.50,1505.00,1715.44,1441.22
85,1211.20,1516.95,1351.14,1501.31,1184.06,1369.01,1668.80,1515.46,1588.67,1445.94,1387.76,1688.72,1612.72,1560.78,1558.41,1526.62,1308.29,1195.06,1451.50,1185.50,1369.00,1575.50,1642.50,1721.50,1529.00,1738.94,1466.22
86,1233.70,1538.95,1374.14,1528.31,1207.06,1393.51,1694.80,1544.96,1614.17,1465.44,1409.76,1712.72,1637.72,1585.28,1582.91,1554.12,1330.29,1218.06,1474.50,1206.00,1394.00,1599.00,1667.00,1749.00,1551.50,1763.94,1490.22
87,1257.70,1563.95,1396.64,1553.81,1230.56,1414.51,1722.80,1571.96,1638.58,1484.94,1431.76,1736.72,1659.22,1614.78,1606.41,1582.62,1352.29,1240.56,1497.50,1228.50,1417.00,1627.50,1694.00,1777.50,1573.50,1787.94,1512.22
88,1281.70,1584.95,1418.64,1578.81,1250.56,1437.01,1751.80,1599.46,1660.08,1509.14,1454.26,1759.72,1679.72,1640.78,1633.41,1614.62,1374.29,1262.56,1524.50,1249.50,1440.50,1653.00,1720.50,1805.50,1595.50,1818.44,1533.72
89,1307.20,1609.45,1443.14,1601.31,1272.56,1463.51,1774.30,1630.46,1679.08,1530.64,1476.76,1784.22,1702.22,1665.78,1656.91,1644.12,1396.29,1286.06,1551.00,1270.50,1463.50,1677.50,1749.50,1833.00,1617.50,1844.44,1556.22
90,1326.70,1627.95,1470.14,1628.81,1293.06,1488.01,1795.80,1659.96,1700.58,1550.64,1500.76,1808.72,1728.22,1693.28,1681.41,1674.12,1417.29,1308.06,1577.50,1293.00,1487.00,1699.00,1776.00,1861.50,1642.50,1868.87,1581.22
91,1341.70,1646.45,1495.64,1654.81,1317.56,1512.89,1821.30,1687.96,1724.08,1576.64,1524.76,1836.72,1753.22,1721.78,1707.41,1699.00,1438.79,1332.56,1602.00,1316.00,1512.00,1723.00,1800.88,1886.50,1669.00,1893.75,1605.72
92,1358.70,1665.45,1521.14,1678.81,1340.06,1536.39,1845.30,1714.46,1750.08,1598.64,1549.76,1862.72,1780.22,1749.28,1732.91,1722.00,1461.79,1356.79,1627.00,1338.00,1537.00,1744.00,1826.88,1911.50,1694.00,1920.25,1630.22
93,1377.70,1690.95,1547.64,1704.81,1364.56,1560.89,1870.30,1738.46,1777.58,1621.14,1574.26,1890.22,1808.22,1774.78,1757.91,1748.50,1483.29,1379.79,1652.00,1358.50,1561.50,1769.50,1852.38,1938.00,1723.50,1949.25,1655.72
94,1397.20,1716.95,1574.14,1732.31,1388.56,1583.89,1894.80,1763.96,1803.58,1641.64,1596.26,1916.22,1837.22,1800.78,1782.41,1774.00,1505.79,1400.79,1677.50,1378.50,1586.50,1795.50,1878.88,1964.50,1750.00,1980.25,1682.22
95,1419.70,1739.45,1597.64,1758.81,1408.56,1606.89,1922.30,1793.96,1832.08,1664.14,1618.26,1941.22,1865.22,1830.28,1811.91,1801.50,1530.79,1425.79,1701.50,1400.50,1613.00,1819.50,1905.38,1991.50,1776.50,2010.25,1708.22
96,1442.20,1762.45,1622.14,1782.81,1430.06,1628.89,1953.30,1820.46,1860.08,1691.14,1642.26,1965.22,1893.22,1857.28,1837.41,1826.00,1553.29,1449.79,1726.00,1423.50,1638.50,1843.00,1931.38,2020.00,1803.00,2036.25,1734.72
97,1464.70,1788.44,1647.64,1805.81,1453.56,1652.39,1987.80,1846.96,1888.08,1720.14,1668.26,1990.72,1920.72,1885.78,1863.41,1855.00,1577.29,1470.79,1750.50,1444.50,1663.00,1868.50,1954.38,2047.50,1831.50,2062.25,1759.72
98,1485.20,1810.94,1672.64,1828.81,1479.06,1678.89,2018.80,1871.96,1915.58,1746.75,1695.26,2015.72,1948.22,1912.78,1890.91,1884.00,1602.79,1496.79,1775.50,1468.50,1688.00,1894.50,1980.38,2075.50,1866.00,2086.75,1785.22
99,1506.70,1834.94,1695.14,1852.81,1503.06,1701.39,2047.80,1899.46,1941.58,1772.75,1721.26,2042.72,1974.22,1939.78,1916.41,1912.50,1629.79,1520.29,1798.50,1495.00,1713.00,1923.00,2007.38,2107.50,1895.50,2111.75,1809.72
100,1533.20,1858.44,1723.64,1878.81,1528.56,1725.89,2075.80,1925.96,1966.58,1801.25,1743.76,2071.22,2001.22,1965.28,1942.91,1938.00,1657.29,1544.29,1823.00,1518.50,1741.50,1950.00,2036.38,2138.50,1924.50,2136.25,1838.22
101,1555.20,1885.44,1751.64,1902.81,1552.06,1750.39,2103.80,1952.96,1993.08,1825.75,1765.26,2098.72,2028.72,1992.78,1970.41,1964.50,1682.79,1568.29,1847.50,1542.50,1769.00,1975.00,2063.38,2169.00,1950.00,2162.25,1865.22
102,1580.20,1913.94,1780.64,1925.81,1577.06,1773.39,2127.30,1979.46,2020.58,1849.25,1788.76,2127.22,2056.22,2014.78,1997.91,1992.50,1706.79,1590.29,1874.50,1565.50,1797.00,2001.00,2094.88,2195.50,1975.50,2193.25,1891.11
103,1603.70,1943.44,1810.64,1952.81,1602.56,1799.88,2153.80,2004.96,2049.08,1872.25,1813.26,2154.22,2082.72,2039.78,2023.91,2017.50,1732.79,1614.29,1900.50,1592.00,1823.00,2028.00,2122.38,2222.50,2002.00,2223.25,1917.11
104,1626.70,1968.44,1836.64,1979.81,1631.06,1832.38,2182.80,2030.96,2078.08,1894.25,1836.26,2186.72,2110.22,2066.28,2051.91,2043.50,1759.29,1643.79,1926.50,1616.00,1850.50,2056.00,2153.38,2253.50,2028.00,2251.75,1941.61
105,1648.20,1995.94,1863.64,2003.81,1657.56,1861.88,2212.30,2058.96,2104.08,1916.75,1861.26,2215.22,2137.22,2093.28,2079.41,2070.00,1790.79,1673.29,1951.50,1642.50,1885.50,2083.50,2181.88,2284.50,2058.00,2281.25,1967.11
106,1673.20,2020.94,1889.64,2029.31,1683.56,1890.88,2240.80,2085.96,2132.08,1941.25,1886.76,2239.22,2167.22,2120.78,2107.41,2096.00,1820.29,1701.79,1977.50,1667.00,1917.00,2112.00,2207.38,2313.50,2087.50,2310.25,1991.61
107,1697.70,2049.44,1913.14,2053.81,1712.06,1917.88,2266.30,2112.46,2161.08,1966.75,1914.76,2268.22,2197.72,2146.78,2136.91,2123.00,1846.79,1730.29,2004.50,1692.50,1949.00,2138.50,2235.88,2342.50,2115.50,2338.25,2021.61
